unit,duration,input.events1,input.pair1_noOffset,input.pair2_noOffset,input.pair3_noOffset,input.pair4_noOffset,input.pair5_noOffset,input.pair6_noOffset,input.relations,input.sentence1,input.sentence1_id,job,output.relations_noOffset.annotations,output.relations_noOffset.unique_annotations,worker,uqs,uqs_initial,event-event_pair,no_of_annotations,event-event_pair_final_score,event-event_pair_initial_score
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close--defending,0,0.0,0.0
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close-r-defending,1,0.08054777431068794,0.06666666666666667
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close--won,2,0.1702291304694311,0.13333333333333333
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close-r-won,4,0.23340086576095426,0.26666666666666666
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close--round,1,0.08144700039330703,0.06666666666666667
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close-r-round,1,0.03080260766873917,0.06666666666666667
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close--fight,0,0.0,0.0
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,close-r-fight,1,0.14086966626732522,0.06666666666666667
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,defending--stopping,2,0.20537345371026258,0.13333333333333333
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,defending-r-stopping,1,0.08144700039330703,0.06666666666666667
1540216466,69.13333333333334,fight_207_212###close_235_240###stopping_145_153###defending_68_77###won_19_22###round_196_201###fight_41_46,"close, stopping","close, defending","close, won","close, round","close, fight","defending, stopping","close_235_240-r-defending_68_77
close_235_240-r-won_19_22","Wladimir Klitschko won his 16th straight fight today , successfully defending the WBA , WBO , and IBF heavyweight titles against Tony Thompson , stopping the 40 - year - old American in the sixth round of a fight that was never really close .",7_5ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,20,11,15,0.11976122744655283,0.10490635422549519,no_relation,3,0.09707629431986102,0.2
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,heads to--rehires,3,0.2722277127658498,0.2
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,heads to-r-rehires,3,0.3238472728398946,0.2
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,heads to--lawyer,1,0.06457669943965572,0.06666666666666667
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,heads to-r-lawyer,1,0.02788590673099218,0.06666666666666667
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,heads to--rehab,2,0.23063241268846388,0.13333333333333333
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,heads to-r-rehab,2,0.11027244777596977,0.13333333333333333
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,lawyer--rehires,1,0.15568050137884243,0.06666666666666667
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,lawyer-r-rehires,0,0.0,0.0
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,rehab--rehires,0,0.0,0.0
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,rehab-r-rehires,0,0.0,0.0
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,lawyer--rehab,0,0.0,0.0
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,lawyer-r-rehab,1,0.10343689265000862,0.06666666666666667
1540137351,68.333333333333329,heads to_53_61###rehires_14_21###lawyer_31_37###rehab_62_67,"heads to, rehires","heads to, lawyer","heads to, rehab","lawyer, rehires","rehab, rehires","lawyer, rehab",no_relation,"Lindsay Lohan rehires longtime lawyer Shawn Holley , heads to rehab",1_8ecbplus.xml_1,crowdflower/causal_relation_noOffset_lemma_all_batch3,18,9,15,0.12455309402869284,0.10952380952380952,no_relation,4,0.17848165786685022,0.26666666666666666
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined--stole,2,0.18008182586589638,0.13333333333333333
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined-r-stole,3,0.19276457947675177,0.2
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined--overpowered,1,0.0577413961761118,0.06666666666666667
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined-r-overpowered,0,0.0,0.0
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined--walked,1,0.050322303420433014,0.06666666666666667
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined-r-walked,0,0.0,0.0
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined--handcuffed,0,0.0,0.0
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined-r-handcuffed,4,0.1962706195508285,0.26666666666666666
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined--wearing,0,0.0,0.0
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,confined-r-wearing,1,0.04296339859124159,0.06666666666666667
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,overpowered--stole,3,0.3015439350465071,0.2
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,overpowered-r-stole,0,0.0,0.0
1540203527,48.200000000000003,confined_46_54###stole_127_132###overpowered_71_82###walked_151_157###handcuffed_109_119###wearing_162_169,"confined, stole","confined, overpowered","confined, walked","confined, handcuffed","confined, wearing","overpowered, stole",confined_46_54-r-handcuffed_109_119,"A convicted child molester who was supposedly confined to a wheelchair overpowered two prison guards today , handcuffed them , stole their weapons and walked off wearing one of their uniforms .",3_2ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch3,17,8,15,0.12861980485556612,0.11659657797256462,no_relation,2,0.147568382420024,0.13333333333333333
1540216449,44.06666666666667,left_64_68###tactics_41_48###stepped up_17_27###landing_54_61###third_96_101,"tactics, third","landing, stepped up","stepped up, third","landing, third",nan,nan,stepped up_17_27-r-third_96_101,Thompson briefly stepped up his cautious tactics when landing a left to Klitschko's face in the third .,7_3ecbplus.xml_15,crowdflower/causal_relation_noOffset_lemma_all_batch3,15,6,15,0.13103116120328642,0.12380952380952381,tactics--third,2,0.079451365692679,0.13333333333333333
1540216449,44.06666666666667,left_64_68###tactics_41_48###stepped up_17_27###landing_54_61###third_96_101,"tactics, third","landing, stepped up","stepped up, third","landing, third",nan,nan,stepped up_17_27-r-third_96_101,Thompson briefly stepped up his cautious tactics when landing a left to Klitschko's face in the third .,7_3ecbplus.xml_15,crowdflower/causal_relation_noOffset_lemma_all_batch3,15,6,15,0.13103116120328642,0.12380952380952381,tactics-r-third,4,0.25695019691287013,0.26666666666666666
