worker,duration,output.relations_lemma.count,job,judgment,unit,wqs,wqs_initial
37465804,97.0,2.0,1,1,1,0.0944001838035,0.0609274393399
44227105,119.714285714,2.0,1,14,14,0.0949059214774,0.0811995423887
44054204,107.222222222,1.33333333333,1,27,27,0.0955356656588,0.0597166815127
43102813,69.4358974359,1.30769230769,1,39,39,0.0959854778159,0.0589728183088
44170592,65.0833333333,1.0,1,12,12,0.0974757263104,0.0434992482014
44301971,315.0,2.0,1,1,1,0.100049937942,0.0759390982166
44215920,102.5,1.0,1,58,58,0.108100772502,0.099751768792
44322393,43.5,1.0,1,2,2,0.109369953431,0.0988791090167
7265244,26.75,1.25,1,4,4,0.109754570213,0.114137950825
44261397,87.8333333333,1.16666666667,1,6,6,0.110985067678,0.0937266471763
44240152,55.8,1.0,1,15,15,0.111265157691,0.112276662143
43887314,91.1428571429,1.04761904762,1,21,21,0.112044730987,0.0603430190318
44189477,58.6363636364,1.0,1,11,11,0.114669796963,0.0671004237141
3671372,22.9285714286,1.0,1,14,14,0.115701866257,0.0649801945404
18972023,77.0,1.0,1,5,5,0.117507941185,0.0811921978619
44235614,42.53125,1.0,1,32,32,0.118097174177,0.123386230977
43338334,188.25,1.5,1,4,4,0.11940380225,0.102582419918
44271664,8.5,1.0,1,2,2,0.120718183209,0.0860288149731
30188660,37.0909090909,1.0,1,11,11,0.123261193511,0.0807919003552
44276053,587.0,2.0,1,1,1,0.123586981562,0.153155518448
36468266,63.64,1.0,1,25,25,0.123783227417,0.108164766005
44113725,229.045045045,1.0,1,111,111,0.123922634738,0.0923572566787
39013744,49.6507936508,1.0,1,63,63,0.124392161728,0.0928519225098
43476716,43.8666666667,1.6,1,30,30,0.124697939148,0.0819592252069
11767390,19.6666666667,1.85714285714,1,21,21,0.125207867722,0.107648344821
44054282,109.848484848,1.33333333333,1,33,33,0.128546933589,0.105955890509
44255757,52.52,1.0,1,25,25,0.129661425671,0.103395714735
44141802,19.0,1.0,1,7,7,0.132028436583,0.116056155053
18215885,60.0,1.33333333333,1,3,3,0.132297040303,0.144391529903
43783971,39.4705882353,2.38235294118,1,34,34,0.132674087025,0.119570590553
6576528,39.7840909091,1.44318181818,1,88,88,0.132947117663,0.0862211467306
6823072,112.666666667,2.0,1,3,3,0.133513811113,0.109815598802
44147081,110.846153846,1.0,1,13,13,0.134722808301,0.104807057531
44254968,50.0625,1.25,1,16,16,0.136269201706,0.0906368904627
44126851,205.066666667,1.53333333333,1,15,15,0.138825410092,0.110452936241
36266493,37.0,1.5,1,12,12,0.139505028183,0.105259020486
44282085,19.0,1.0,1,15,15,0.140439444234,0.0975005862491
43948769,31.8461538462,2.46153846154,1,13,13,0.140823359427,0.128102625552
43160111,51.6,1.0,1,20,20,0.141217396448,0.112808725386
43063480,64.6578947368,1.47368421053,1,38,38,0.146691436787,0.0939511272086
15965551,28.5,1.03125,1,32,32,0.147275789233,0.11229845056
36986148,70.3333333333,2.0,1,3,3,0.148268956999,0.106857118778
44293663,101.761904762,1.80952380952,1,21,21,0.15085779342,0.119785594063
44278209,59.9569892473,1.0,1,93,93,0.151979644424,0.136410944904
44000728,114.2,1.0,1,15,15,0.152087509202,0.0952582459913
44063920,101.636363636,2.54545454545,1,11,11,0.154348359904,0.137948088334
44276056,125.666666667,1.06666666667,1,30,30,0.155710655733,0.142116506469
44029644,20.2,1.53333333333,1,15,15,0.157914084273,0.0903448144785
43680640,72.0,2.0,1,1,1,0.158217898546,0.12366587652
44279728,190.0,5.0,1,1,1,0.163642744394,0.172583885018
38479796,22.4411764706,1.0,1,68,68,0.166343137527,0.104874486673
44126671,24.0,1.0,1,4,4,0.166553047293,0.14651572391
44156284,74.7777777778,1.0,1,9,9,0.167391148249,0.159006030097
44237949,129.8,1.0,1,20,20,0.16864600026,0.121029960393
27597031,45.8888888889,1.11111111111,1,9,9,0.169287734227,0.0730704229357
28521374,92.5,1.0,1,2,2,0.174387409751,0.143361707625
44249409,111.666666667,2.0,1,3,3,0.174987937586,0.171419495764
44226518,111.0,1.0,1,1,1,0.17544012991,0.108194879182
44194084,54.2222222222,1.0,1,18,18,0.176124830947,0.108127186706
44238417,88.2727272727,1.27272727273,1,11,11,0.176369355886,0.105503881526
26024737,11.0,1.08333333333,1,12,12,0.176698603244,0.0894665688518
44259098,78.7058823529,1.23529411765,1,17,17,0.180675763695,0.105505658817
44288864,92.7878787879,1.0,1,33,33,0.180790801033,0.168213675062
13253916,109.0,2.0,1,2,2,0.181405276552,0.114931110596
6432269,46.3333333333,1.33333333333,1,9,9,0.182683888701,0.0923987480471
21875134,316.421052632,1.34210526316,1,76,76,0.18287934087,0.099102569088
44241043,64.5,1.25,1,8,8,0.183909951232,0.107489615451
44132726,86.2,1.0,1,5,5,0.186518897794,0.16599470366
44038135,30.8210526316,1.01052631579,1,95,95,0.187207523294,0.126259382557
43861575,20.0769230769,1.02884615385,1,104,104,0.189306806771,0.142593664236
11001780,76.0,1.75,1,4,4,0.190064677413,0.10215133303
43983782,73.9855072464,1.0,1,69,69,0.190401772384,0.155381851373
44242942,103.0,1.0,1,2,2,0.193290697257,0.172538986604
44319057,187.0,1.0,1,1,1,0.194704649227,0.173586658417
44015607,162.956521739,2.82608695652,1,23,23,0.195210391068,0.127789848728
43847974,142.574257426,1.0099009901,1,101,101,0.196305224597,0.151226044911
44243615,47.4166666667,1.0,1,84,84,0.196396120443,0.189443809449
44049964,43.9733333333,1.24,1,75,75,0.198642259037,0.144052910147
44311608,32.7741935484,1.83870967742,1,31,31,0.199411142504,0.158915428051
44230164,97.8571428571,2.28571428571,1,7,7,0.203563846486,0.133706510974
44279073,57.6170212766,1.0,1,47,47,0.206715702528,0.211221827813
44303302,171.185185185,1.33333333333,1,27,27,0.21305293108,0.141626232091
14555684,21.4,1.0,1,5,5,0.213233230237,0.133818595977
42696194,57.0,2.2,1,10,10,0.215782068721,0.124686339711
14723284,28.4,1.33333333333,1,30,30,0.215813760478,0.0959438597759
22500775,59.6,1.0,1,10,10,0.216411513196,0.0846443358789
26649250,31.0,1.0,1,1,1,0.216616870658,0.173229479727
43741430,13.8076923077,1.0,1,26,26,0.219469475123,0.146892826459
43884271,29.3181818182,1.0,1,110,110,0.22031548855,0.176251524249
44088493,63.5333333333,1.2,1,15,15,0.222674318593,0.123819983658
43987462,41.3333333333,1.33333333333,1,9,9,0.224415710925,0.150510132438
43991258,23.7,3.0,1,10,10,0.22566244532,0.192329000583
44244900,48.6,1.0,1,10,10,0.227629012279,0.148675553048
44062380,82.287037037,1.05555555556,1,108,108,0.227741595625,0.163614041016
44142811,15.487804878,1.0,1,41,41,0.230394412224,0.15832308553
25756304,80.5384615385,1.0,1,13,13,0.23106252115,0.132368655899
44043052,153.857142857,1.0,1,7,7,0.231823724006,0.129575545157
44272176,193.392857143,1.03571428571,1,28,28,0.232377975026,0.158294790426
41161616,125.76,1.24,1,25,25,0.233046228571,0.151081943283
24104564,43.6666666667,3.0,1,3,3,0.233915023367,0.194002091147
44254871,81.7619047619,3.52380952381,1,21,21,0.234105752367,0.193414752873
44215950,137.444444444,1.55555555556,1,27,27,0.234941619294,0.186312403358
24835873,32.462585034,1.10884353741,1,147,147,0.235340632605,0.125642184911
44275976,125.214285714,1.07142857143,1,14,14,0.237327838564,0.201196733649
44248178,36.7083333333,1.85416666667,1,48,48,0.237464395758,0.173049280117
15555970,49.0,1.0,1,1,1,0.2376876057,0.225362309716
43900600,311.777777778,1.0,1,54,54,0.239462707195,0.150739085698
6309240,86.75,1.08333333333,1,12,12,0.240036371127,0.148610306314
4316379,28.5538461538,1.24615384615,1,130,130,0.240177835178,0.133658392093
44044125,26.72,1.0,1,25,25,0.244410456533,0.161650006327
26643631,49.9375,1.3125,1,16,16,0.244658850655,0.169230203387
43517926,34.1875,1.0,1,16,16,0.244867413729,0.165625133552
44234175,90.125,1.0625,1,16,16,0.244923584735,0.158618518767
43996498,65.8636363636,1.04545454545,1,22,22,0.24564129298,0.172743996347
44080758,65.8571428571,2.33333333333,1,21,21,0.246000631677,0.14831805345
3587109,17.8648648649,1.0,1,37,37,0.246784453292,0.13920875493
43858672,28.5,1.01219512195,1,82,82,0.248276968027,0.212329497832
24280827,82.8333333333,1.0,1,6,6,0.24893133621,0.0983946310364
44264551,92.5384615385,1.07692307692,1,13,13,0.251364255611,0.175727666076
36174227,77.0,1.0,1,2,2,0.251608475863,0.130371159991
23503585,91.6,1.6,1,10,10,0.251736338736,0.12168868995
10959404,33.829787234,1.06382978723,1,47,47,0.251979548351,0.150724031412
21613169,25.56,1.04,1,25,25,0.258357357511,0.163947470149
41838051,52.7368421053,1.26315789474,1,19,19,0.258915877761,0.152070734419
39127197,20.0,1.5,1,2,2,0.25965650605,0.0564812951998
44221734,43.2682926829,2.90243902439,1,41,41,0.259810914834,0.187930233341
31613324,117.933333333,1.06666666667,1,60,60,0.262564000354,0.146846125721
6363996,269.5,1.0,1,4,4,0.26469582445,0.119527783511
40039601,85.625,1.125,1,8,8,0.267898861356,0.180209098561
43856242,28.2333333333,2.3,1,30,30,0.270060456497,0.157883914076
28335646,113.574712644,1.29885057471,1,87,87,0.271826579019,0.154026172703
41841195,35.6170212766,1.04255319149,1,47,47,0.272583468028,0.140242961839
16715963,37.3333333333,1.33333333333,1,6,6,0.273405267834,0.169344679716
44325757,32.1333333333,2.0,1,15,15,0.273863291235,0.159857195986
44189114,102.304347826,4.5652173913,1,23,23,0.273872956301,0.152495358489
40421145,41.625,1.0625,1,16,16,0.274630173013,0.117184876724
35903629,21.8571428571,1.0,1,7,7,0.281452983327,0.188977054589
43747423,53.7272727273,2.09090909091,1,11,11,0.2832143672,0.128317148678
39339973,44.6,3.9,1,30,30,0.284893039747,0.160675669638
6082058,167.166666667,2.44444444444,1,18,18,0.286421413605,0.117732705457
39744930,82.6470588235,1.82352941176,1,17,17,0.28857090625,0.164236111924
44088267,91.3684210526,2.10526315789,1,19,19,0.289218913603,0.131584409563
44292353,52.0,1.25,1,4,4,0.295253142689,0.153815694355
11145155,28.4,3.0,1,10,10,0.295310603867,0.163805238645
44277360,80.3333333333,2.0,1,30,30,0.295865506758,0.194523932842
44277951,79.7,2.0,1,30,30,0.295865506758,0.194523932842
44220819,155.72972973,1.05405405405,1,37,37,0.296150109722,0.213357120138
43768012,149.066666667,1.66666666667,1,15,15,0.29627294995,0.142294678503
44225611,109.25,1.0,1,28,28,0.296729504012,0.163229662726
44090708,69.1052631579,1.42105263158,1,19,19,0.296838902146,0.125914431861
35797102,14.5,1.25,1,4,4,0.3030829247,0.165985913361
32850083,57.1,1.725,1,40,40,0.303770193953,0.155665982584
44244709,220.733333333,2.0,1,15,15,0.30445295799,0.223849645062
44303307,250.4,1.86666666667,1,15,15,0.305389712899,0.225042248307
15577915,19.3666666667,1.03333333333,1,30,30,0.306001947147,0.181913600568
18482369,78.5,1.33333333333,1,6,6,0.306755493053,0.197188943995
44259837,163.333333333,1.0,1,15,15,0.307087282852,0.196177588792
29289135,55.2452830189,1.66037735849,1,53,53,0.309148376299,0.167350475975
34713230,48.5,1.88888888889,1,18,18,0.310957582946,0.18305837767
16469970,39.0,1.0,1,2,2,0.310977705985,0.170091610784
18666417,72.5277777778,1.63888888889,1,36,36,0.311633832749,0.191473128788
44291040,358.777777778,1.0,1,9,9,0.31221946689,0.250169256601
44204154,65.4444444444,4.44444444444,1,18,18,0.313567578232,0.204196104194
44220716,143.735294118,1.20588235294,1,68,68,0.313622445968,0.205287818537
44152442,136.178571429,1.46428571429,1,28,28,0.314604452185,0.160788755335
44256721,97.696969697,1.0,1,33,33,0.317484257355,0.269138673444
13842059,29.1666666667,1.0,1,6,6,0.31896567622,0.201566976278
12918534,40.0,3.0,1,1,1,0.320771041468,0.144134624626
27770607,26.8571428571,1.14285714286,1,42,42,0.322198824717,0.163324860127
43611950,22.0,2.0,1,1,1,0.322255820523,0.135052395283
43522574,83.8461538462,1.0,1,26,26,0.322782118675,0.17999456552
21245943,83.0,1.2,1,5,5,0.324822923864,0.125749952419
40233359,75.0,1.2,1,5,5,0.325593516267,0.201431171794
44176037,88.5,1.0,1,6,6,0.326161183525,0.181104012324
16854635,61.2307692308,1.02564102564,1,78,78,0.327005645798,0.188227325225
44220760,81.7333333333,1.86666666667,1,15,15,0.328991595645,0.28953402992
34070076,62.8181818182,1.27272727273,1,22,22,0.331924868863,0.181511302437
24043308,42.9090909091,1.40909090909,1,44,44,0.332105409711,0.170597560916
43887010,83.0,2.0,1,1,1,0.332175056103,0.255511816286
12366026,29.8888888889,4.22222222222,1,9,9,0.335255353734,0.207725547201
44127254,66.5833333333,2.0,1,12,12,0.335916163501,0.200420631526
42783052,82.4,3.3,1,40,40,0.338698763591,0.160060682022
30777913,38.0,2.6,1,5,5,0.339876220306,0.256392093751
43228472,38.0,4.0,1,2,2,0.340483377902,0.231456961029
44261167,19.320754717,1.62264150943,1,53,53,0.340652061821,0.201772538987
44308105,84.1764705882,1.0,1,17,17,0.341084739143,0.256254425412
44187371,28.3,4.5,1,20,20,0.342544666355,0.165366799051
19838540,79.6488549618,1.23664122137,1,131,131,0.34383282656,0.203444234007
34699374,55.5,3.5,1,2,2,0.345574990671,0.269763185351
13300986,35.0689655172,1.74137931034,1,58,58,0.347573426689,0.195907823926
30766630,70.3595505618,1.78651685393,1,89,89,0.348775935678,0.199521052934
44231434,71.5806451613,3.16129032258,1,31,31,0.349627459619,0.247178042387
3696575,49.25,1.5,1,4,4,0.349833095625,0.221869442923
12115558,25.4,1.13333333333,1,15,15,0.351740962654,0.173634046154
44266069,281.0,1.33333333333,1,6,6,0.352295121759,0.195448290224
39226056,166.909090909,1.59090909091,1,22,22,0.353329601459,0.16879030746
22360250,27.8,2.8,1,5,5,0.355908770316,0.138375989449
18466403,72.75,1.25,1,4,4,0.356357470933,0.194110855466
43959305,20.0,4.30909090909,1,55,55,0.356621205994,0.261451954989
44170407,51.6153846154,3.07692307692,1,39,39,0.360483754503,0.216368720658
29096504,25.2,1.2,1,5,5,0.360685913437,0.160950664997
38202325,149.770114943,1.75862068966,1,174,174,0.361235266545,0.198935017523
44213102,80.6666666667,1.0,1,15,15,0.362917811035,0.260544162923
44247585,185.842105263,3.10526315789,1,19,19,0.364322507393,0.219905622335
44290398,107.0,5.0,1,3,3,0.364730049972,0.226850185222
39027412,84.0303030303,1.9696969697,1,33,33,0.37046996264,0.245364700741
6367365,41.1608391608,1.40559440559,1,143,143,0.371065035804,0.195112116288
39017656,71.7333333333,1.26666666667,1,15,15,0.372092158113,0.177239624277
44276035,90.8709677419,2.0,1,31,31,0.372736987009,0.262448041683
27934334,43.6923076923,1.59615384615,1,52,52,0.372939933487,0.228129513547
43619823,44.7058823529,1.88235294118,1,17,17,0.374000456411,0.216317182162
44162779,182.647058824,2.05882352941,1,17,17,0.374685204087,0.199213058585
14861092,24.5853658537,1.34146341463,1,41,41,0.375307451078,0.191360820427
11131207,139.948275862,1.36781609195,1,174,174,0.376059309341,0.203954896864
36313199,53.1363636364,1.70454545455,1,44,44,0.37646962347,0.203927624018
27674429,74.8,1.33333333333,1,15,15,0.382833218008,0.238266133719
32356401,21.0,2.5,1,2,2,0.383291248477,0.247341549572
44235292,53.6545454545,2.43636363636,1,55,55,0.383963127842,0.257290412531
31585669,61.5555555556,3.0,1,18,18,0.386564375206,0.192754515702
11257883,314.346153846,1.15384615385,1,26,26,0.386797806059,0.229594249456
44260958,6.0,2.0,1,1,1,0.388022086201,0.221633394296
24403612,52.5512820513,1.35897435897,1,78,78,0.38816222604,0.210762036064
31883685,47.2134831461,1.69662921348,1,89,89,0.388508695436,0.207226799021
22496080,48.6,1.0,1,5,5,0.390865885261,0.231111361941
42687475,90.25,5.0,1,4,4,0.392295347306,0.189043407448
44218005,113.440860215,2.0,1,93,93,0.392499138429,0.276383577854
44142832,113.483870968,2.0,1,31,31,0.392956195554,0.303226181035
44039290,86.8863636364,1.97727272727,1,44,44,0.39312614454,0.307542364153
18960682,52.3214285714,2.0,1,56,56,0.393741937891,0.207777508527
29686407,68.0,1.0,1,1,1,0.393809161325,0.325484051755
19294877,117.285714286,1.33333333333,1,21,21,0.394150405685,0.246948533387
38082417,34.0,1.0,1,7,7,0.394652353671,0.296554656923
1924522,21.4117647059,1.58823529412,1,17,17,0.39580570666,0.232838571301
40032300,35.0367647059,1.99264705882,1,136,136,0.396707919465,0.22075566564
43826288,67.5,1.5,1,2,2,0.398414390827,0.244224029885
44220382,82.8103448276,2.05172413793,1,58,58,0.39894745249,0.232168303454
43939704,22.4727272727,4.47272727273,1,55,55,0.401410819757,0.296769473877
13581319,22.8113207547,1.18867924528,1,53,53,0.402793940866,0.241732820592
41499434,27.0666666667,2.16666666667,1,30,30,0.402984743696,0.224680267183
44057828,25.4,1.7,1,10,10,0.404078428539,0.256576987199
6524027,42.5263157895,1.69736842105,1,76,76,0.405302591798,0.219542223106
15193250,43.4523809524,2.54761904762,1,84,84,0.407183130363,0.250759622472
27914150,19.6,1.0,1,5,5,0.407351372134,0.256345636606
29768955,29.8333333333,1.0,1,6,6,0.409538643884,0.256824599061
44211899,98.6875,2.8125,1,16,16,0.410016115494,0.251609452689
44259754,12.5,2.5,1,4,4,0.413196338786,0.3066998211
6330007,120.314814815,1.66666666667,1,54,54,0.414658148078,0.220666116414
44071870,118.1875,2.2265625,1,128,128,0.415659304588,0.242864809652
38548574,41.7894736842,1.86842105263,1,38,38,0.416477612833,0.232584535145
6377879,42.7116564417,1.62576687117,1,163,163,0.417181250402,0.234772764685
44190030,113.727272727,1.93939393939,1,33,33,0.418280958672,0.291798010362
44309696,17.0,2.4,1,5,5,0.418294482133,0.25354668936
43708576,107.533333333,1.46666666667,1,15,15,0.419381221333,0.259571208537
41957650,42.0,1.25,1,8,8,0.420746353804,0.277342061242
43578523,75.0625,1.3125,1,16,16,0.421217386185,0.235436627959
1855113,55.7714285714,2.05714285714,1,35,35,0.422614411173,0.257860245776
12874324,82.6666666667,2.0,1,3,3,0.422650350234,0.238358615522
39463195,94.3333333333,1.0,1,3,3,0.426732159582,0.172861806638
44064183,168.571428571,1.95238095238,1,21,21,0.432989078801,0.271468360741
20312760,33.7804878049,1.65853658537,1,41,41,0.43329153909,0.247330797777
44133399,128.855072464,2.28985507246,1,69,69,0.434931685845,0.242064494572
35473680,178.2,1.0,1,15,15,0.43629030387,0.253567566694
32547262,31.3333333333,2.0,1,3,3,0.438098555755,0.26526434964
44217509,36.3846153846,3.46153846154,1,13,13,0.43923768504,0.281184812801
39170292,85.0,2.0,1,1,1,0.440736779347,0.193037916635
44057528,109.018018018,2.27027027027,1,111,111,0.442169273297,0.246620508795
43889159,226.0,1.66666666667,1,6,6,0.442543451385,0.18514724162
19378092,56.375,2.5,1,8,8,0.444388083757,0.21714980275
44232165,191.0,2.0,1,2,2,0.450599256077,0.317705562729
44156451,92.9714285714,2.0,1,70,70,0.450958581848,0.303837414623
44230328,39.1666666667,2.0,1,18,18,0.45309406496,0.223828548833
6336109,140.5,1.59722222222,1,72,72,0.453116999951,0.266019005073
43995157,61.7142857143,1.42857142857,1,7,7,0.453499516708,0.235902880555
44254972,101.6,1.96,1,25,25,0.453815674428,0.38343271013
44214882,106.772727273,1.93181818182,1,44,44,0.456333536345,0.330580832361
37881503,81.8333333333,2.75,1,12,12,0.45706748134,0.331240280658
44161624,138.6,4.4,1,15,15,0.457920138301,0.32405481267
31988217,37.9622641509,2.11320754717,1,53,53,0.459573457755,0.261665178777
1883056,47.6034482759,2.44827586207,1,58,58,0.459866375599,0.290034857615
24252915,64.0,1.0,1,3,3,0.462439161251,0.206537756511
35330747,206.307692308,2.0,1,13,13,0.462671727098,0.183185738159
44179448,19.6666666667,1.0,1,3,3,0.46306920904,0.22903511265
7111544,19.4285714286,1.0,1,7,7,0.467386464348,0.269583481626
44251435,39.3225806452,1.64516129032,1,31,31,0.46748877981,0.282354841323
44082600,129.0,3.83333333333,1,6,6,0.468488011947,0.175879620961
27106354,74.8666666667,3.66666666667,1,15,15,0.468630799128,0.289907813307
44303394,41.7058823529,1.94117647059,1,17,17,0.474457206829,0.314783320419
21405768,184.666666667,4.33333333333,1,3,3,0.474592840537,0.245300577253
44283307,31.9,2.0,1,10,10,0.475107403129,0.343572524828
44108479,105.5,1.5,1,10,10,0.478193045847,0.268493623588
11068774,39.0,8.0,1,2,2,0.47839814284,0.240708857295
44313556,141.0,2.0,1,15,15,0.478984402234,0.285817638529
6341779,42.7857142857,2.14285714286,1,14,14,0.485646277504,0.273726912039
20306047,64.5306122449,1.40816326531,1,49,49,0.486853555088,0.30540221169
40925305,44.9047619048,2.48571428571,1,105,105,0.488251551675,0.297847246496
38158803,27.8181818182,2.22727272727,1,22,22,0.488804910956,0.258226869685
28776776,49.0952380952,4.38095238095,1,21,21,0.490984112538,0.317008563752
44206177,31.0,2.6,1,5,5,0.493653151793,0.339872755064
44108545,35.2777777778,7.83333333333,1,18,18,0.494123416867,0.328714301447
41290202,36.4761904762,2.42857142857,1,21,21,0.495558272465,0.259590829353
44237743,119.25,2.25,1,4,4,0.496360556443,0.32545752435
39073124,43.8790322581,2.97580645161,1,124,124,0.498753019912,0.270815847212
41545007,54.0405405405,3.56756756757,1,74,74,0.500850517683,0.304272850475
44221674,80.0,3.0,1,1,1,0.50171534953,0.303758334856
43939644,57.0,1.5,1,6,6,0.503868535664,0.329221043913
11460728,43.4444444444,2.77777777778,1,45,45,0.505010517567,0.325756161662
44053585,75.4444444444,2.94444444444,1,18,18,0.506148838666,0.316176815406
44246740,55.3,3.0,1,10,10,0.508886469444,0.325295354137
23854490,63.0,1.0,1,1,1,0.509311078187,0.328829785076
44246595,21.4666666667,1.26666666667,1,15,15,0.519476854308,0.27875727596
30330488,51.2222222222,2.0,1,9,9,0.520329976356,0.307357847061
38846365,430.909090909,1.90909090909,1,11,11,0.52152719177,0.223570092914
40599766,59.6666666667,1.33333333333,1,3,3,0.526184516736,0.31059553515
35351404,53.3333333333,1.8,1,15,15,0.527045662674,0.316858144033
44021516,168.75,3.0,1,4,4,0.528016130564,0.322632841048
6342161,102.142857143,1.71428571429,1,7,7,0.534221055026,0.308691160799
18531561,77.9047619048,1.61904761905,1,21,21,0.535158796306,0.309420861586
44292104,61.8571428571,7.42857142857,1,7,7,0.537022527146,0.380051714998
37673989,65.0,2.33333333333,1,6,6,0.537056802628,0.42612768921
44311752,79.1666666667,5.66666666667,1,6,6,0.542593618711,0.382080587122
36826029,94.6976744186,2.3023255814,1,43,43,0.545493534599,0.286859227037
6338946,90.5,3.25,1,4,4,0.546043441809,0.217861164974
42023252,153.333333333,1.66666666667,1,3,3,0.548086536359,0.306874883738
44290944,124.736842105,3.05263157895,1,38,38,0.550718802348,0.368411111395
44218485,50.4482758621,9.51724137931,1,29,29,0.551897660093,0.345215677481
39147083,84.2666666667,3.0,1,15,15,0.552232893533,0.339948588652
5861591,35.5,2.7,1,10,10,0.552711948558,0.338863746789
34374082,45.3888888889,1.0,1,18,18,0.554822868744,0.24799039498
36929821,46.1666666667,1.83333333333,1,12,12,0.554931751205,0.333821683558
36851940,65.2857142857,1.71428571429,1,21,21,0.5594162919,0.30710268947
44223038,36.1666666667,9.56666666667,1,30,30,0.559703120903,0.384806703384
23144069,62.6875,1.8125,1,16,16,0.567630281538,0.283893753961
40206876,181.4,12.0,1,5,5,0.572464323656,0.253374530612
44291491,47.0,6.0,1,1,1,0.573229962032,0.430904605252
44192955,144.133333333,9.06666666667,1,15,15,0.579924875033,0.392674169932
44201185,159.0,4.25,1,4,4,0.580465114879,0.294464045815
44316968,86.6666666667,8.13333333333,1,15,15,0.583972637211,0.418721169009
38817461,52.0,2.5,1,4,4,0.585331722871,0.338030237027
44198456,127.615384615,6.07692307692,1,13,13,0.587054844261,0.350655190935
44060023,97.0,7.6,1,5,5,0.595153118233,0.434147936197
6355877,121.828571429,2.94285714286,1,35,35,0.596615833861,0.335542760238
43220185,103.52173913,3.39130434783,1,23,23,0.599976572239,0.337614060649
44074924,39.9333333333,6.33333333333,1,15,15,0.600077571306,0.414940259906
