unit,duration,input.events1,input.pair1_lemma,input.pair2_lemma,input.pair3_lemma,input.pair4_lemma,input.pair5_lemma,input.pair6_lemma,input.relations,input.sentence1,input.sentence1_id,job,output.relations_lemma.annotations,output.relations_lemma.unique_annotations,worker,uqs,uqs_initial,event-event_pair,no_of_annotations,event-event_pair_final_score,event-event_pair_initial_score
1535612049,76.400000000000006,Riots_0_5###storm_148_153###hurled_167_173###engulfed_73_81###tried_139_144###dead_64_68###torched_206_213,"hurl, storm","engulf, storm","storm, try","dead, storm","storm, torch","engulf, hurl",storm_148_153--dead_64_68,"Riots over harsh new austerity measures left three bank workers dead and engulfed the streets of Athens on Wednesday , as angry protesters tried to storm parliament , hurled Molotov cocktails at police and torched buildings .",8_3ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,21,11,15,0.10400869422321531,0.091251296323271544,engulf-r-hurl,1,0.07650969834156258,0.06666666666666667
1535612049,76.400000000000006,Riots_0_5###storm_148_153###hurled_167_173###engulfed_73_81###tried_139_144###dead_64_68###torched_206_213,"hurl, storm","engulf, storm","storm, try","dead, storm","storm, torch","engulf, hurl",storm_148_153--dead_64_68,"Riots over harsh new austerity measures left three bank workers dead and engulfed the streets of Athens on Wednesday , as angry protesters tried to storm parliament , hurled Molotov cocktails at police and torched buildings .",8_3ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,21,11,15,0.10400869422321531,0.091251296323271544,no_relation,1,0.10950311418642245,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash--spread,3,0.19448192102677248,0.2
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash-r-spread,2,0.15652281072914562,0.13333333333333333
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash--try,0,0.0,0.0
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash-r-try,2,0.05972624785220846,0.13333333333333333
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash--death,0,0.0,0.0
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash-r-death,4,0.35594025156045644,0.26666666666666666
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash--gather,2,0.19295275381593885,0.13333333333333333
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash-r-gather,1,0.1106777441414555,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash--visit,0,0.0,0.0
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,clash-r-visit,1,0.1106777441414555,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,spread--try,0,0.0,0.0
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,spread-r-try,1,0.009390917464685256,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clash, spread","clash, try","clash, death","clash, gather","clash, visit","spread, try",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12971967106299018,0.10312787737853514,no_relation,1,0.04911818260398688,0.06666666666666667
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,fall--reach,3,0.23234920232446354,0.2
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,fall-r-reach,2,0.09649869802086178,0.13333333333333333
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,reach--spend,1,0.05763096818136903,0.06666666666666667
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,reach-r-spend,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,reach--witness,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,reach-r-witness,4,0.23903576196411463,0.26666666666666666
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,fall--spend,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,fall-r-spend,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,fall--witness,5,0.2985362995159912,0.3333333333333333
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,fall-r-witness,1,0.0911951135935997,0.06666666666666667
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,spend--witness,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,spend-r-witness,2,0.17844568450793993,0.13333333333333333
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witness","fall, spend","fall, witness","spend, witness",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13635675864265601,0.15509736003530153,no_relation,1,0.09628844239749285,0.06666666666666667
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,avoid--battle,2,0.12222723827717917,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,avoid-r-battle,1,0.0025352028744127725,0.06666666666666667
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,battle--furious,2,0.07699942705622526,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,battle-r-furious,3,0.2758389708031031,0.2
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,cut--design,4,0.28736102638033023,0.26666666666666666
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,cut-r-design,0,0.0,0.0
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,design--kill,0,0.0,0.0
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,design-r-kill,0,0.0,0.0
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,avoid--design,2,0.25885286367658766,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,avoid-r-design,3,0.19565920773083828,0.2
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,design--furious,2,0.13427158680195142,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battle","battle, furious","cut, design","design, kill","avoid, design","design, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13872085868888548,0.11378113186909651,design-r-furious,0,0.0,0.0
