unit,duration,input.events1,input.pair1_noOffset,input.pair2_noOffset,input.pair3_noOffset,input.pair4_noOffset,input.pair5_noOffset,input.pair6_noOffset,input.relations,input.sentence1,input.sentence1_id,job,output.relations_noOffset.annotations,output.relations_noOffset.unique_annotations,worker,uqs,uqs_initial,event-event_pair,no_of_annotations,event-event_pair_final_score,event-event_pair_initial_score
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clashes, spread","clashes, tried","clashes, death","clashes, gathered","clashes, visit","spread, tried",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12997109343647154,0.10312787737853514,clashes-r-gathered,1,0.11147237608501673,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clashes, spread","clashes, tried","clashes, death","clashes, gathered","clashes, visit","spread, tried",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12997109343647154,0.10312787737853514,clashes--visit,0,0.0,0.0
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clashes, spread","clashes, tried","clashes, death","clashes, gathered","clashes, visit","spread, tried",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12997109343647154,0.10312787737853514,clashes-r-visit,1,0.11147237608501673,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clashes, spread","clashes, tried","clashes, death","clashes, gathered","clashes, visit","spread, tried",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12997109343647154,0.10312787737853514,spread--tried,0,0.0,0.0
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clashes, spread","clashes, tried","clashes, death","clashes, gathered","clashes, visit","spread, tried",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12997109343647154,0.10312787737853514,spread-r-tried,1,0.009339581986163987,0.06666666666666667
1535613003,82.86666666666666,made the round_44_58###clashes_75_82###spread_94_100###tried_195_200###death_17_22###gathered_143_151###visit_204_209,"clashes, spread","clashes, tried","clashes, death","clashes, gathered","clashes, visit","spread, tried",spread_94_100-r-tried_195_200,"After the tragic death of the three workers made the round of Athens , new clashes started to spread in the Greek capital , with a large crowd gathered outside the burned bank when Marfin's boss tried to visit the site .",8_6ecbplus.xml_16,crowdflower/causal_relation_noOffset_lemma_all_batch2,17,9,15,0.12997109343647154,0.10312787737853514,no_relation,1,0.048334950048466024,0.06666666666666667
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,fall--reach,3,0.229463270449553,0.2
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,fall-r-reach,2,0.10049744554757638,0.13333333333333333
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,reach--spend,1,0.057020695261459774,0.06666666666666667
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,reach-r-spend,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,reach--witnessed,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,reach-r-witnessed,4,0.23760030421886702,0.26666666666666666
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,fall--spend,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,fall-r-spend,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,fall--witnessed,5,0.29897915659144475,0.3333333333333333
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,fall-r-witnessed,1,0.09060741833564795,0.06666666666666667
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,spend--witnessed,0,0.0,0.0
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,spend-r-witnessed,2,0.1766405163396673,0.13333333333333333
1540191313,157.40000000000001,reach_89_94###fall_26_30###spend_42_47###witnessed_12_21,"fall, reach","reach, spend","reach, witnessed","fall, spend","fall, witnessed","spend, witnessed",fall_26_30-r-witnessed_12_21,His brother witnessed the fall and had to spend the night in a hut before rescuers could reach him .,23_7ecbplus.xml_9,crowdflower/causal_relation_noOffset_lemma_all_batch2,19,8,15,0.13832119257784137,0.15509736003530153,no_relation,1,0.09567515896679653,0.06666666666666667
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,avoid--battles,2,0.1215279266010599,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,avoid-r-battles,1,0.002523888830455865,0.06666666666666667
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,battles--furious,2,0.07597224845417558,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,battles-r-furious,3,0.27690000487080263,0.2
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,cuts--designed,4,0.28790127935425625,0.26666666666666666
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,cuts-r-designed,0,0.0,0.0
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,designed--killed,0,0.0,0.0
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,designed-r-killed,0,0.0,0.0
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,avoid--designed,2,0.2594727175300859,0.13333333333333333
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,avoid-r-designed,3,0.19575647702059915,0.2
1528104384,75.599999999999994,bankruptcy_188_198###attack_11_17###fought_83_89###battles_98_105###designed_161_169###cuts_156_160###killed_38_44###avoid_173_178###furious_131_138,"avoid, battles","battles, furious","cuts, designed","designed, killed","avoid, designed","designed, furious",battles_98_105-r-avoid_173_178,A firebomb attack on a bank in Greece killed at least three people today as police fought pitched battles with striking protesters furious at brutal budget cuts designed to avoid national bankruptcy .,8_1ecbplus.xml_3,crowdflower/causal_relation_noOffset_lemma_all_batch2,22,9,15,0.13908438057720948,0.11378113186909651,designed--furious,2,0.13408172359607975,0.13333333333333333
