worker,duration,output.relations_lemma.count,job,judgment,unit,wqs,wqs_initial
44278209,58.40625,1.0,1,32,32,0.120811138123,0.111019868936
43160111,410.0,1.0,1,2,2,0.12093793454,0.0934345561188
44142811,19.8214285714,1.0,1,28,28,0.125605299021,0.0976389624325
42693607,47.1454545455,1.18181818182,1,55,55,0.126228860573,0.0929009014016
43698588,74.0666666667,1.93333333333,1,15,15,0.126283891158,0.065373091141
44322393,39.25,1.03125,1,32,32,0.128168054225,0.103336867983
2044524,32.4333333333,1.26666666667,1,30,30,0.128219026335,0.103849713544
13253916,54.2,1.0,1,5,5,0.128743616627,0.113895807338
19780901,68.3333333333,1.0,1,3,3,0.132291171662,0.172359240207
43935088,49.6842105263,1.0,1,19,19,0.132749568556,0.0963540089361
44220382,44.75,1.0,1,4,4,0.135343570115,0.0865171723087
15004831,257.363636364,2.45454545455,1,11,11,0.138495193042,0.106223984464
43755034,43.2666666667,1.0,1,15,15,0.139091204787,0.115750693734
43974264,11.0,3.0,1,1,1,0.140483588942,0.101976419997
38479796,39.3333333333,1.02380952381,1,42,42,0.148382973389,0.113071823499
44324297,76.9333333333,1.0,1,15,15,0.152347211111,0.102794195698
44113725,182.523809524,1.0,1,21,21,0.155929269788,0.102050318796
44099994,16.4,1.46666666667,1,15,15,0.156755797004,0.117716615853
44145380,75.2666666667,1.06666666667,1,15,15,0.158956984768,0.122104125786
39884878,35.5714285714,1.0,1,7,7,0.159818338892,0.058400775769
6576528,55.0540540541,1.2972972973,1,74,74,0.159932441814,0.108732271386
43747423,62.0,1.5,1,4,4,0.162614184297,0.0752133520024
44266069,85.1666666667,1.5,1,6,6,0.168635792835,0.179262597907
35694756,84.2222222222,1.0,1,9,9,0.16867931684,0.101064969337
43983782,62.1125,1.0875,1,80,80,0.169846014935,0.125131753786
42660466,66.3333333333,3.66666666667,1,6,6,0.170280476006,0.113556827073
42490908,68.3333333333,2.66666666667,1,3,3,0.170507085981,0.0583508519546
43900600,261.264705882,1.70588235294,1,34,34,0.172141256847,0.112163585242
1855113,47.96,1.6,1,25,25,0.173636496448,0.114058288382
43969382,45.0,2.2,1,5,5,0.178974954681,0.0715082438631
10959404,45.1764705882,1.0,1,17,17,0.180365480996,0.115699692992
1924522,23.5333333333,1.2,1,30,30,0.181751672421,0.0973941278667
44132145,133.333333333,4.33333333333,1,3,3,0.187972420538,0.120402076416
14555684,38.9,1.1,1,10,10,0.188097105834,0.119415945919
44203945,27.9230769231,1.0,1,13,13,0.192136707328,0.119310802993
44189114,64.2857142857,4.32142857143,1,28,28,0.193300903693,0.109529560286
44102552,77.6666666667,1.2,1,15,15,0.194864191375,0.130511708002
26024737,12.3,1.0,1,10,10,0.19722880811,0.0800714558724
43884271,34.7727272727,1.0,1,22,22,0.206552974212,0.179953836916
43534804,81.3333333333,1.06666666667,1,15,15,0.209305200061,0.171460060715
3587109,19.0434782609,1.0,1,46,46,0.210724634342,0.139369732536
44208285,95.1304347826,1.04347826087,1,23,23,0.212775972385,0.105885334502
44043587,16.5333333333,1.4,1,15,15,0.213364277679,0.160594908155
39339973,32.7714285714,3.22857142857,1,35,35,0.215026409,0.0973867134332
44176037,75.5333333333,1.66666666667,1,15,15,0.221379908949,0.131073093422
21613169,15.5384615385,1.07692307692,1,13,13,0.228557720863,0.143578552913
44152442,111.75,1.0,1,4,4,0.229139489043,0.167505907366
44060750,12.2666666667,1.06666666667,1,15,15,0.229848453299,0.161748862536
44062380,71.7333333333,1.2,1,75,75,0.231875954105,0.151683413985
6348382,155.0,1.0,1,1,1,0.233210245222,0.101351258405
43861575,25.2777777778,1.0,1,18,18,0.236319202598,0.153183427183
32777726,158.5,2.25,1,4,4,0.23734392142,0.121997785548
39912464,71.0,6.5,1,2,2,0.239700900313,0.140859540523
42847740,159.5,1.25,1,4,4,0.24306642807,0.095777007133
43704483,47.8888888889,1.15555555556,1,45,45,0.253010569003,0.174762891867
43709087,217.933333333,1.13333333333,1,15,15,0.254130975237,0.179734700808
44000728,169.105263158,1.0,1,19,19,0.25796011648,0.143617939384
39513281,42.8,1.0,1,15,15,0.260789926083,0.134384052236
44116196,72.2142857143,2.0,1,14,14,0.26126003713,0.168657394385
44195361,102.0,1.0,1,11,11,0.263341312428,0.111742084444
44084851,40.56,1.28,1,25,25,0.264398873996,0.122478264197
43228472,60.0,2.38461538462,1,13,13,0.265846517277,0.199471581928
44032696,190.666666667,1.0,1,15,15,0.273592565349,0.204998851271
44288864,154.142857143,1.0,1,14,14,0.274737214631,0.156422638438
43913997,37.5,1.5,1,2,2,0.276530610103,0.159949245906
15965551,53.6,1.0,1,15,15,0.27762300885,0.179699475421
44080758,36.5,1.375,1,8,8,0.279271500278,0.252948441292
44303307,161.333333333,1.46666666667,1,15,15,0.28149762339,0.202080088891
28577612,111.285714286,1.28571428571,1,21,21,0.283209513597,0.137088038627
44170407,25.5357142857,3.0,1,28,28,0.28599072592,0.187644191574
44244416,27.2666666667,1.8,1,15,15,0.286474094637,0.208810482654
43719192,58.5384615385,3.0,1,26,26,0.287471015852,0.174240434539
39034513,245.125,1.1875,1,16,16,0.292289244025,0.160224309176
16854635,69.5909090909,1.15151515152,1,66,66,0.29348147679,0.183808063026
34609243,78.7272727273,1.36363636364,1,11,11,0.296678376875,0.118287101707
36466155,271.0,3.0,1,4,4,0.298568085454,0.10523275496
44071870,140.628571429,1.8,1,35,35,0.303854284708,0.182813278553
44141802,30.0,1.0,1,3,3,0.30409109638,0.292610247448
43741430,39.84,1.24,1,25,25,0.305915613061,0.166065529631
39013744,47.8,1.6,1,5,5,0.306486673875,0.158958128153
44254972,122.3125,2.0,1,16,16,0.307643263501,0.232083450869
42544704,20.6666666667,1.0,1,12,12,0.309378158958,0.214682072514
44319057,213.7,1.0,1,10,10,0.312793428356,0.196418058956
32338429,62.5,1.0,1,4,4,0.312914952577,0.238075707017
44279073,39.9375,1.0,1,32,32,0.316246272546,0.20910887735
44119043,70.3684210526,1.84210526316,1,19,19,0.317479604356,0.188808882726
44196945,127.666666667,1.33333333333,1,3,3,0.317579737177,0.15651257739
27934334,47.1515151515,1.18181818182,1,33,33,0.322271261473,0.181983187432
24835873,34.4336283186,1.04424778761,1,113,113,0.326448500597,0.194376454532
41499434,27.5333333333,1.73333333333,1,15,15,0.326482840442,0.160341323459
44272176,42.3333333333,1.0,1,3,3,0.327241510426,0.187830947685
19838540,79.3448275862,1.31034482759,1,87,87,0.32855647467,0.19016337188
41161616,39.6363636364,1.0,1,11,11,0.330098274022,0.222127497942
44086788,28.0,6.0,1,1,1,0.331685388481,0.256113799528
39027412,168.8,2.0,1,15,15,0.333330615843,0.245363211793
44249409,142.833333333,2.0,1,12,12,0.335335489402,0.27005212343
38548574,86.0714285714,2.14285714286,1,14,14,0.336868558354,0.16372040419
44220716,116.066666667,1.26666666667,1,15,15,0.33803499554,0.253318078383
44053585,61.3,2.0,1,10,10,0.340248847538,0.189385784648
11014534,124.444444444,1.33333333333,1,9,9,0.340998003475,0.221156332474
27770607,25.7804878049,1.17073170732,1,41,41,0.345317618094,0.200116625104
18614189,25.2,1.06666666667,1,15,15,0.348838899929,0.178585983283
44243615,67.75,1.0,1,28,28,0.350797720015,0.276820761506
44282879,48.9333333333,1.26666666667,1,15,15,0.351827899336,0.297689406644
38846365,412.538461538,1.15384615385,1,13,13,0.35331178774,0.196336784678
29849805,97.5,1.5,1,10,10,0.354277976357,0.28035237647
22500775,47.2222222222,1.22222222222,1,9,9,0.362315912418,0.192192800237
44038582,59.4,2.6,1,5,5,0.362490741791,0.210217347289
38202325,210.458823529,1.68235294118,1,85,85,0.364609603269,0.214620540207
11767390,19.9230769231,2.23076923077,1,13,13,0.365276311737,0.234854209944
6330007,193.4,1.7,1,10,10,0.36942676574,0.185671770978
39226056,138.0625,1.3125,1,16,16,0.370688294409,0.206521035007
43847974,151.25,1.0,1,16,16,0.372853557925,0.251691160532
24992939,26.7666666667,1.2,1,30,30,0.374158247251,0.248939815353
21875134,390.564516129,1.24193548387,1,62,62,0.378900178217,0.205912038761
20312760,54.6315789474,1.31578947368,1,19,19,0.383208468483,0.230757848122
44180373,279.0,1.0,1,4,4,0.385718916558,0.305778782651
39930719,122.823529412,1.44117647059,1,34,34,0.388840128954,0.297056585143
38044754,78.0909090909,1.27272727273,1,11,11,0.389498729962,0.244409904439
43999669,36.6470588235,3.41176470588,1,34,34,0.390427572991,0.179130909798
44293099,69.0,1.0,1,1,1,0.392846458391,0.358284168613
35147304,31.2857142857,1.0,1,7,7,0.393354198771,0.305530289552
44088267,62.1,1.0,1,10,10,0.393768169792,0.30142089161
44256721,110.214285714,1.0,1,28,28,0.394125496525,0.253797087747
44308105,91.25,1.0,1,28,28,0.394125496525,0.253797087747
3671372,28.6,1.1,1,10,10,0.399200246026,0.27941651824
31613324,160.051948052,1.44155844156,1,77,77,0.400916871156,0.239416052451
39133098,57.7333333333,1.66666666667,1,15,15,0.402006563024,0.267685414845
4316379,25.8266666667,1.17333333333,1,75,75,0.402767153176,0.233213468762
28351359,35.3333333333,1.66666666667,1,6,6,0.403109417178,0.314914189461
44207995,20.6666666667,3.0,1,6,6,0.406303949652,0.301070944959
44090708,103.971428571,2.34285714286,1,35,35,0.409540093528,0.177593726735
44235589,74.4666666667,1.0,1,15,15,0.412442941892,0.300447530865
43713735,37.4390243902,1.0487804878,1,41,41,0.417128123282,0.293700201396
44215920,56.5263157895,1.0,1,19,19,0.417152733706,0.306349864122
44057528,107.555555556,1.80555555556,1,36,36,0.419071801232,0.232949272989
34537436,51.9230769231,1.76923076923,1,13,13,0.422280360949,0.227853203728
44227105,103.0,1.75,1,8,8,0.422577829663,0.312250850417
44064364,19.6666666667,3.33333333333,1,3,3,0.422765538048,0.357478766546
44112578,80.5454545455,1.72727272727,1,22,22,0.42407303735,0.201135188496
44216020,974.0,1.0,1,1,1,0.42416105797,0.306109564709
39925494,50.3333333333,1.8,1,15,15,0.426030695046,0.214137081353
38806465,25.4,1.1,1,20,20,0.426493694712,0.299130816025
44110297,112.0,1.95,1,20,20,0.427738833053,0.208345077298
28335646,78.8181818182,1.30909090909,1,110,110,0.432166576858,0.23250180227
44327972,42.5,1.0,1,2,2,0.433784407927,0.295371905232
6367365,39.7674418605,1.48837209302,1,86,86,0.436975620772,0.263144715556
44276035,108.0,2.0,1,10,10,0.437423330037,0.277902140553
25358609,43.2,1.66666666667,1,15,15,0.44038803993,0.301709541294
39478708,101.0625,2.8125,1,16,16,0.440638889735,0.231752395954
13581319,20.3255813953,1.20930232558,1,43,43,0.447925972426,0.275868223923
29096504,32.619047619,1.28571428571,1,21,21,0.449350682702,0.231174952179
7012325,57.9047619048,1.66666666667,1,21,21,0.449860795707,0.276076052959
13842059,12.75,1.0,1,4,4,0.450348178306,0.266196365797
44291040,129.538461538,1.0,1,13,13,0.451961266753,0.324021687392
28810858,44.0,1.33333333333,1,6,6,0.453103442086,0.328024642663
44247585,102.533333333,4.26666666667,1,15,15,0.454510557357,0.253376971254
44223324,54.5,3.0,1,4,4,0.454535964617,0.156516780852
6377879,36.2647058824,1.64705882353,1,68,68,0.456940816496,0.293760549117
36971600,96.2666666667,1.33333333333,1,15,15,0.459543654835,0.344012971136
26643631,35.125,1.225,1,40,40,0.4618913135,0.316232172052
44303394,21.4,2.0,1,5,5,0.462492978834,0.30781276375
44214553,419.0,6.0,1,1,1,0.462582812438,0.380110550779
43869892,113.090909091,3.27272727273,1,11,11,0.463259105874,0.22587707448
43650804,63.5555555556,1.0,1,9,9,0.463486289843,0.250964993762
44063920,62.4615384615,3.46153846154,1,13,13,0.46459650704,0.33854406353
11131207,141.829787234,1.44680851064,1,94,94,0.465732473259,0.260907596242
31883685,87.0793650794,1.57142857143,1,63,63,0.466222525275,0.286381527569
11257883,185.96875,1.15625,1,32,32,0.4681585851,0.229920555552
1883056,56.1290322581,2.33870967742,1,62,62,0.468931848505,0.281459225702
44164300,94.25,3.75,1,4,4,0.468979336088,0.182736005542
44182591,101.333333333,2.11111111111,1,9,9,0.472481788109,0.194728311568
43398063,98.0,6.0,1,1,1,0.474417505788,0.212286290484
30766630,36.7,2.1,1,30,30,0.476637823123,0.213180486614
28675156,42.8666666667,1.73333333333,1,15,15,0.479064872911,0.330907418532
35849301,75.8571428571,1.57142857143,1,14,14,0.481067155615,0.345886059345
41812828,24.2857142857,1.28571428571,1,7,7,0.483586003642,0.216244486053
15193250,57.3548387097,1.90322580645,1,31,31,0.486838354039,0.343431250709
14861092,21.9024390244,1.57317073171,1,82,82,0.487461244352,0.267259290487
27990857,84.0,1.0,1,3,3,0.489842676785,0.389025910796
44235292,135.647058824,3.29411764706,1,17,17,0.491751940906,0.36468073778
42768322,46.0,1.0,1,1,1,0.492782988026,0.370048531968
43859546,217.047619048,3.04761904762,1,21,21,0.494217419163,0.265635668992
43584008,42.6666666667,1.0,1,3,3,0.496933800521,0.404784479496
44133399,342.235294118,2.88235294118,1,17,17,0.497034566173,0.252768558703
44244709,430.333333333,4.0,1,3,3,0.497974599564,0.20886542462
44292104,55.9230769231,6.92307692308,1,13,13,0.505568542576,0.332371229201
19302668,58.3333333333,1.0,1,3,3,0.505784387105,0.26153357615
36166698,45.8,1.76,1,25,25,0.507856300544,0.304758753033
12115558,31.05,1.3,1,20,20,0.510197140255,0.299249623861
23977248,34.2,1.0,1,5,5,0.510463661134,0.287757529828
35330747,193.0,2.0,1,1,1,0.512931558398,0.381019202644
15577915,18.3,1.33333333333,1,30,30,0.513274497056,0.369089877311
36851940,76.5384615385,1.46153846154,1,26,26,0.51562831239,0.368812145001
40421145,39.3636363636,1.36363636364,1,11,11,0.520712777398,0.2777344676
27568181,63.8636363636,1.86363636364,1,22,22,0.521309468279,0.283926015236
29301997,35.8571428571,1.14285714286,1,7,7,0.522112826503,0.250774166931
44094520,130.0,5.0,1,1,1,0.522323269304,0.202663332522
44276056,109.8,1.06666666667,1,15,15,0.529884750018,0.410387031365
44259754,14.6666666667,2.0,1,3,3,0.530356559707,0.385866398261
32414674,82.8,1.53333333333,1,15,15,0.534908389446,0.331025573377
44012585,62.4666666667,1.0,1,15,15,0.535286699051,0.428445570743
31508822,52.8703703704,2.0,1,54,54,0.536158316366,0.349720700422
43113169,38.2857142857,5.28571428571,1,7,7,0.537118711817,0.286073389333
40032300,38.2191780822,1.72602739726,1,73,73,0.539044841413,0.341499717206
34070076,42.2424242424,1.81818181818,1,33,33,0.541379025298,0.3405891207
44232898,85.3,8.46666666667,1,30,30,0.541787976937,0.394096651436
44200697,458.142857143,2.0,1,7,7,0.542791818584,0.296725642601
44190030,81.7692307692,2.42307692308,1,26,26,0.544843094733,0.367709871762
29768955,68.0,1.5,1,2,2,0.545445090558,0.37624579702
23144069,45.5454545455,1.54545454545,1,11,11,0.546486687134,0.380151120723
44246740,109.65,3.8,1,20,20,0.550899245474,0.321944547039
43182644,72.2571428571,1.62857142857,1,35,35,0.551209874893,0.384469177376
44305715,42.78125,8.4375,1,32,32,0.552501961186,0.429026240158
5861591,39.0625,2.0,1,16,16,0.555965698404,0.317974712325
20306047,49.0,1.43661971831,1,71,71,0.556023141316,0.36551603342
42393430,69.8,1.2,1,5,5,0.560651917555,0.342362302447
44211899,366.066666667,2.86666666667,1,15,15,0.561634585401,0.374619438046
39073124,44.2777777778,2.61111111111,1,90,90,0.562012082176,0.355713964299
21245943,345.8,1.3,1,20,20,0.564228106816,0.377133571141
44302419,147.047619048,7.33333333333,1,21,21,0.567178589322,0.441734877615
43605496,121.2,1.5,1,10,10,0.569616054564,0.380654245888
6450759,18.5,1.0,1,2,2,0.569922411197,0.206880420399
41841195,46.2941176471,1.58823529412,1,34,34,0.569956883035,0.335396678112
12680049,25.0,1.13333333333,1,15,15,0.578012408833,0.357814735786
29289135,94.6470588235,2.36764705882,1,68,68,0.578371015187,0.345332091277
44307472,67.0606060606,8.36363636364,1,33,33,0.578832687196,0.418187543115
43692680,95.4,2.0,1,15,15,0.579556683133,0.437422761184
44218005,87.25,1.92857142857,1,28,28,0.581706487752,0.441397906264
43578523,42.8181818182,1.36363636364,1,11,11,0.585108880315,0.420626920642
24403612,35.2315789474,1.63157894737,1,95,95,0.585355561502,0.36760209874
18960682,58.1111111111,1.87301587302,1,63,63,0.586146810111,0.371695431103
41545007,171.263157895,2.31578947368,1,19,19,0.587975665609,0.28961541006
35256604,51.6666666667,1.33333333333,1,3,3,0.588504278038,0.44762199061
44203888,102.368421053,7.82456140351,1,57,57,0.590342141168,0.355568940458
43526470,25.7,1.2,1,10,10,0.593238226371,0.454322209149
18482369,27.7142857143,1.28571428571,1,14,14,0.602280574221,0.448706931625
18666417,51.4655172414,2.0,1,58,58,0.602405682154,0.402332635299
43997601,254.111111111,1.0,1,9,9,0.605670271355,0.449802460752
44157726,63.5,4.25,1,12,12,0.607990952628,0.323655821936
39664721,102.166666667,1.41666666667,1,12,12,0.608173748418,0.333272511013
43645733,46.5,1.25,1,4,4,0.608577457007,0.375590905762
31988217,32.7051282051,2.10256410256,1,78,78,0.609669020502,0.384504410521
44183461,86.4,7.0,1,15,15,0.609943706824,0.321592751698
2171654,55.3333333333,1.2,1,15,15,0.610294919758,0.421137578217
44220819,95.8235294118,1.11764705882,1,17,17,0.611403099257,0.465367088765
34788729,134.2,2.8,1,5,5,0.612573103221,0.455278043436
44291491,50.2,7.6,1,5,5,0.615116682734,0.498051057126
6432269,22.6666666667,1.16666666667,1,6,6,0.619953753333,0.394914552749
21043907,56.2666666667,2.8,1,15,15,0.620455822061,0.448217481909
38158803,26.8461538462,2.15384615385,1,13,13,0.620559876025,0.357314912461
43982188,18.5,1.25,1,4,4,0.621011854817,0.340382356789
36826029,81.8815789474,1.90789473684,1,76,76,0.622375993797,0.3931174361
43722428,23.1818181818,3.0,1,11,11,0.62336190251,0.39961054448
13300986,24.6458333333,1.52083333333,1,48,48,0.623423588041,0.438758555992
30145358,40.1428571429,2.57142857143,1,7,7,0.624592970714,0.469537328628
18386513,59.2666666667,2.06666666667,1,15,15,0.625602772576,0.438756033454
6524027,28.3148148148,1.66666666667,1,54,54,0.627708435374,0.431200275323
20929875,82.4,3.0,1,5,5,0.638180974469,0.343060883558
41375780,53.5,1.0,1,2,2,0.642718557565,0.389401994021
35607359,21.75,2.25,1,32,32,0.644863446771,0.46116145534
40925305,60.6956521739,2.28695652174,1,115,115,0.645166458374,0.391752445367
19294877,85.7333333333,1.86666666667,1,15,15,0.647949990707,0.467487799824
19810879,64.4,3.6,1,15,15,0.648322784211,0.44128042717
6355877,130.955555556,3.17777777778,1,45,45,0.649708947356,0.426208119935
37673989,35.2,1.4,1,5,5,0.653982120689,0.486503619172
43220185,46.8,2.4,1,10,10,0.656733573394,0.401880463379
11460728,58.3902439024,2.43902439024,1,41,41,0.659752490561,0.466393087177
44277809,50.7368421053,6.63157894737,1,19,19,0.659905354372,0.497280385858
6336109,81.1111111111,1.61111111111,1,36,36,0.660586602304,0.422373312622
36313199,47.8032786885,2.3606557377,1,61,61,0.66189056607,0.468230641001
35903629,30.7142857143,1.42857142857,1,7,7,0.663342207275,0.478076527452
36929821,29.9,2.2,1,10,10,0.670200605522,0.458447681186
6413571,63.2777777778,2.22222222222,1,18,18,0.671766784511,0.489302605518
40599766,67.5833333333,2.25,1,12,12,0.676707942406,0.36864630564
20179847,59.0714285714,2.35714285714,1,14,14,0.678984915811,0.418074850179
41290202,38.3421052632,2.52631578947,1,38,38,0.683045993273,0.469998893913
24104564,55.4230769231,2.19230769231,1,26,26,0.687409808267,0.449297627416
29328107,163.5,2.5,1,2,2,0.688106533448,0.441948865027
44108545,48.4666666667,5.73333333333,1,15,15,0.69165166195,0.550956287804
44039290,81.375,2.0,1,16,16,0.695599859461,0.576612159635
32356401,234.956521739,2.17391304348,1,23,23,0.695844967259,0.449304438745
25781776,45.4444444444,8.33333333333,1,18,18,0.695911115907,0.316102595017
44214882,80.9411764706,2.0,1,17,17,0.695918782447,0.581407386968
28776776,29.4761904762,2.28571428571,1,42,42,0.698307914968,0.518196136518
23171596,38.6,3.0,1,10,10,0.699320982124,0.457083060378
44218485,39.5,5.5,1,16,16,0.707167604518,0.561193500511
43527907,53.0,6.5,1,2,2,0.708528580051,0.183133887586
44188219,61.0,4.0,1,1,1,0.708984471038,0.446935432674
43619823,28.0769230769,1.53846153846,1,13,13,0.710426025031,0.531700474274
38089029,43.0,1.0,1,2,2,0.711636182012,0.504339956341
34699374,52.6923076923,2.92307692308,1,13,13,0.713083699685,0.489104670372
43175089,255.75,1.0,1,4,4,0.713285669696,0.363012683963
8715359,93.5,2.875,1,8,8,0.714950850019,0.412556540497
5814726,99.6875,2.125,1,16,16,0.715236508806,0.494355630065
39744930,85.5263157895,2.5,1,38,38,0.715706163257,0.512477641378
38487725,78.0,3.0,1,1,1,0.715764254114,0.444921252445
39078035,22.3333333333,1.66666666667,1,6,6,0.716515191707,0.546964191675
13818593,74.8571428571,2.71428571429,1,7,7,0.719741563488,0.482035905372
32245411,42.1111111111,1.0,1,9,9,0.720587360077,0.537919296223
23017572,175.25,2.83333333333,1,12,12,0.722322430392,0.530037848716
36002600,58.0,2.33333333333,1,3,3,0.722595562228,0.526599090413
44238417,42.6666666667,2.33333333333,1,3,3,0.723628276508,0.584510025971
44183400,74.6428571429,6.64285714286,1,14,14,0.723938232934,0.397794841621
39575511,38.0,3.8,1,5,5,0.726106887249,0.455663710033
38198526,88.0,2.0,1,3,3,0.729473129584,0.538575426236
44206177,7.0,1.0,1,1,1,0.738560000655,0.561958248935
6341779,14.0,1.0,1,1,1,0.738560000655,0.561958248935
44254871,37.0,1.0,1,1,1,0.738560000655,0.561958248935
18531561,31.0,1.0,1,1,1,0.738560000655,0.561958248935
43684309,44.6666666667,3.13333333333,1,15,15,0.740385456343,0.547690920252
32850083,19.6666666667,1.0,1,3,3,0.740741333291,0.603409954502
40265255,48.2666666667,2.6,1,15,15,0.743165855104,0.536068476314
41265265,64.1666666667,2.0,1,6,6,0.743491450143,0.527005406906
32547262,78.9230769231,1.53846153846,1,13,13,0.745196571045,0.581473619535
6309240,39.5,1.0,1,2,2,0.753972012074,0.523761977663
44194084,68.0,1.0,1,1,1,0.760664291202,0.671228629703
43604076,22.8888888889,2.33333333333,1,9,9,0.763112607036,0.533076991683
43142051,72.1,3.2,1,10,10,0.765304612278,0.568801322661
44223038,26.8333333333,3.66666666667,1,6,6,0.770140417967,0.626285578003
44283307,18.6666666667,2.0,1,3,3,0.771645827509,0.641336273724
44156451,345.0,2.0,1,1,1,0.772304496967,0.682507139114
44205245,22.0,1.0,1,3,3,0.773137719862,0.474531536493
37881503,25.3333333333,2.55555555556,1,9,9,0.776090870364,0.504998360815
36631819,50.75,1.25,1,4,4,0.786174049771,0.643111865871
35062592,48.5,1.0,1,2,2,0.786961840997,0.590612245793
43707012,53.0,2.33333333333,1,3,3,0.789922714868,0.500437343768
44260958,22.0,2.0,1,4,4,0.793836455322,0.679201224195
44114418,34.8333333333,1.16666666667,1,6,6,0.795036124641,0.532555545478
42233797,154.0,1.0,1,1,1,0.808368132043,0.57587030967
43730665,119.0,2.5,1,2,2,0.827536993632,0.641996925974
