worker,duration,output.relations_noOffset.count,job,judgment,unit,wqs,wqs_initial
44177859,31.8181818182,1.0,1,11,11,0.0624978639193,0.0684489697461
43498598,10.0,1.66666666667,1,3,3,0.0627647808232,0.046680140943
44292353,45.9090909091,1.36363636364,1,11,11,0.0647531583651,0.0746440933485
43630454,66.3076923077,1.19230769231,1,52,52,0.0660143946405,0.0577992235947
44044125,19.0,1.0,1,5,5,0.0671674759101,0.0587288008411
44275976,115.0,1.0,1,1,1,0.0679043371896,0.106111621815
43887314,123.571428571,1.33333333333,1,21,21,0.0706844893409,0.0467968016827
44248178,23.3684210526,1.63157894737,1,19,19,0.0765218517893,0.119654083809
44234175,41.8636363636,1.0,1,22,22,0.0800712120547,0.0731508767003
44237591,8.5,4.5,1,2,2,0.0811368302284,0.148669209823
44208493,94.0,2.0,1,1,1,0.0886611801343,0.0953316282998
20483583,49.5,1.25,1,4,4,0.0886896790628,0.142691320233
44301971,262.2,1.0,1,5,5,0.0892744506938,0.0645008607741
44251435,51.5333333333,1.06666666667,1,15,15,0.0904953190261,0.0695544322056
43987776,33.0,1.0,1,7,7,0.0916142759141,0.0819169491408
44217097,41.3703703704,1.0,1,27,27,0.0925676189105,0.0895931150915
39531214,28.7,2.13333333333,1,30,30,0.0931714567456,0.0578602506082
43858672,41.4444444444,1.0,1,9,9,0.0961186011734,0.0906833203956
38517728,62.2727272727,1.0,1,11,11,0.0970587698436,0.0854077153597
44303302,174.75,2.25,1,4,4,0.0979122926615,0.0857472666494
44049964,43.8,1.1,1,20,20,0.0986980780816,0.0740066879138
42609241,74.8863636364,1.09090909091,1,44,44,0.0987245667292,0.0955329108392
39570145,84.0,5.0,1,1,1,0.103558133643,0.0787323906973
19854505,64.7142857143,1.0,1,7,7,0.107573030629,0.0804478113632
44015607,225.888888889,1.55555555556,1,9,9,0.112570890445,0.0647546577785
44038135,67.09375,1.0,1,32,32,0.113227550572,0.0867472766527
44147081,58.1666666667,1.0,1,6,6,0.114513664348,0.121948657729
44278209,58.40625,1.0,1,32,32,0.119783839527,0.111019868936
43160111,410.0,1.0,1,2,2,0.12169334784,0.0934345561188
43975115,98.2380952381,1.85714285714,1,21,21,0.121769915107,0.0687495224944
44220382,44.75,1.0,1,4,4,0.123933328653,0.0865171723087
43698588,74.0666666667,1.93333333333,1,15,15,0.124409388026,0.065373091141
44142811,19.8214285714,1.0,1,28,28,0.124540425355,0.0976389624325
42693607,47.1454545455,1.18181818182,1,55,55,0.125114716108,0.0929009014016
13253916,54.2,1.0,1,5,5,0.12609661104,0.113895807338
44322393,39.25,1.03125,1,32,32,0.128221764458,0.103336867983
2044524,32.4333333333,1.26666666667,1,30,30,0.128677450269,0.103849713544
19780901,68.3333333333,1.0,1,3,3,0.12920473017,0.172359240207
43755034,43.2666666667,1.0,1,15,15,0.13117383933,0.115750693734
43935088,49.6842105263,1.0,1,19,19,0.134322803992,0.0963540089361
44230328,63.5,1.0,1,2,2,0.135156971725,0.0932081652124
44179448,11.5,1.25,1,4,4,0.136202639746,0.0759901218194
15004831,257.363636364,2.45454545455,1,11,11,0.139286837198,0.106223984464
38479796,39.3333333333,1.02380952381,1,42,42,0.149203573036,0.113071823499
44324297,76.9333333333,1.0,1,15,15,0.153172609259,0.102794195698
44113725,182.523809524,1.0,1,21,21,0.15526073868,0.102050318796
44099994,16.4,1.46666666667,1,15,15,0.156766456201,0.117716615853
43974264,11.0,3.0,1,1,1,0.159551854799,0.101976419997
44145380,75.2666666667,1.06666666667,1,15,15,0.160029173098,0.122104125786
6576528,55.0540540541,1.2972972973,1,74,74,0.160784324509,0.108732271386
39884878,35.5714285714,1.0,1,7,7,0.160813897863,0.058400775769
43747423,62.0,1.5,1,4,4,0.162386434471,0.0752133520024
42660466,66.3333333333,3.66666666667,1,6,6,0.162459015528,0.113556827073
43983782,62.1125,1.0875,1,80,80,0.166055191562,0.125131753786
1855113,47.96,1.6,1,25,25,0.17239095157,0.114058288382
43900600,261.264705882,1.70588235294,1,34,34,0.172489992165,0.112163585242
44266069,85.1666666667,1.5,1,6,6,0.174392503349,0.179262597907
35694756,84.2222222222,1.0,1,9,9,0.174963731641,0.101064969337
43969382,45.0,2.2,1,5,5,0.179031114278,0.0715082438631
1924522,23.5333333333,1.2,1,30,30,0.180228561202,0.0973941278667
42490908,68.3333333333,2.66666666667,1,3,3,0.181359834742,0.0583508519546
14555684,38.9,1.1,1,10,10,0.185155941915,0.119415945919
44132145,133.333333333,4.33333333333,1,3,3,0.186468178796,0.120402076416
10959404,45.1764705882,1.0,1,17,17,0.190117175826,0.115699692992
44189114,64.2857142857,4.32142857143,1,28,28,0.194221302175,0.109529560286
44102552,77.6666666667,1.2,1,15,15,0.194873316224,0.130511708002
44203945,27.9230769231,1.0,1,13,13,0.195150449152,0.119310802993
26024737,12.3,1.0,1,10,10,0.197807912951,0.0800714558724
43534804,81.3333333333,1.06666666667,1,15,15,0.20887762145,0.171460060715
3587109,19.0434782609,1.0,1,46,46,0.214065153667,0.139369732536
44043587,16.5333333333,1.4,1,15,15,0.215267512159,0.160594908155
39339973,32.7714285714,3.22857142857,1,35,35,0.215844608202,0.0973867134332
44208285,95.1304347826,1.04347826087,1,23,23,0.218577899883,0.105885334502
32777726,158.5,2.25,1,4,4,0.219338873728,0.121997785548
43884271,34.7727272727,1.0,1,22,22,0.220110150623,0.179953836916
44176037,75.5333333333,1.66666666667,1,15,15,0.221106532726,0.131073093422
21613169,15.5384615385,1.07692307692,1,13,13,0.228615635909,0.143578552913
44152442,111.75,1.0,1,4,4,0.228617476026,0.167505907366
44060750,12.2666666667,1.06666666667,1,15,15,0.231893345159,0.161748862536
6348382,155.0,1.0,1,1,1,0.232108466937,0.101351258405
44062380,71.7333333333,1.2,1,75,75,0.233200222971,0.151683413985
43861575,25.2777777778,1.0,1,18,18,0.237840580084,0.153183427183
39912464,71.0,6.5,1,2,2,0.240885163962,0.140859540523
42847740,159.5,1.25,1,4,4,0.242317218868,0.095777007133
43704483,47.8888888889,1.15555555556,1,45,45,0.254235630057,0.174762891867
43709087,217.933333333,1.13333333333,1,15,15,0.257155869175,0.179734700808
44000728,169.105263158,1.0,1,19,19,0.258727165076,0.143617939384
44116196,72.2142857143,2.0,1,14,14,0.259752043638,0.168657394385
39513281,42.8,1.0,1,15,15,0.260812181496,0.134384052236
44084851,40.56,1.28,1,25,25,0.262543971509,0.122478264197
44195361,102.0,1.0,1,11,11,0.262843003781,0.111742084444
43228472,60.0,2.38461538462,1,13,13,0.2695572164,0.199471581928
39013744,47.8,1.6,1,5,5,0.272055818058,0.158958128153
15965551,53.6,1.0,1,15,15,0.275034735653,0.179699475421
43913997,37.5,1.5,1,2,2,0.276550861844,0.159949245906
44288864,154.142857143,1.0,1,14,14,0.280156506294,0.156422638438
28577612,111.285714286,1.28571428571,1,21,21,0.281855416046,0.137088038627
44303307,161.333333333,1.46666666667,1,15,15,0.282346503984,0.202080088891
44244416,27.2666666667,1.8,1,15,15,0.287604524035,0.208810482654
44032696,190.666666667,1.0,1,15,15,0.289161770364,0.204998851271
44170407,25.5357142857,3.0,1,28,28,0.289938222353,0.187644191574
44080758,36.5,1.375,1,8,8,0.291307581112,0.252948441292
43719192,58.5384615385,3.0,1,26,26,0.292128918771,0.174240434539
16854635,69.5909090909,1.15151515152,1,66,66,0.293873295174,0.183808063026
44196945,127.666666667,1.33333333333,1,3,3,0.294263568745,0.15651257739
39034513,245.125,1.1875,1,16,16,0.294889531131,0.160224309176
34609243,78.7272727273,1.36363636364,1,11,11,0.2962013029,0.118287101707
36466155,271.0,3.0,1,4,4,0.29836033779,0.10523275496
44071870,140.628571429,1.8,1,35,35,0.305011858508,0.182813278553
43741430,39.84,1.24,1,25,25,0.307434233273,0.166065529631
44254972,122.3125,2.0,1,16,16,0.30755372064,0.232083450869
32338429,62.5,1.0,1,4,4,0.312465302176,0.238075707017
44141802,30.0,1.0,1,3,3,0.3132221139,0.292610247448
42544704,20.6666666667,1.0,1,12,12,0.315532255561,0.214682072514
44319057,213.7,1.0,1,10,10,0.319453654742,0.196418058956
27934334,47.1515151515,1.18181818182,1,33,33,0.319556411639,0.181983187432
44119043,70.3684210526,1.84210526316,1,19,19,0.322028600712,0.188808882726
44279073,39.9375,1.0,1,32,32,0.325273034337,0.20910887735
19838540,79.3448275862,1.31034482759,1,87,87,0.325692578991,0.19016337188
44272176,42.3333333333,1.0,1,3,3,0.32622268433,0.187830947685
41499434,27.5333333333,1.73333333333,1,15,15,0.326298273952,0.160341323459
24835873,34.4336283186,1.04424778761,1,113,113,0.32895149793,0.194376454532
41161616,39.6363636364,1.0,1,11,11,0.330426961625,0.222127497942
44086788,28.0,6.0,1,1,1,0.332037499839,0.256113799528
39027412,168.8,2.0,1,15,15,0.33950863222,0.245363211793
38548574,86.0714285714,2.14285714286,1,14,14,0.340271644327,0.16372040419
11014534,124.444444444,1.33333333333,1,9,9,0.341289912197,0.221156332474
44053585,61.3,2.0,1,10,10,0.341439972349,0.189385784648
27770607,25.7804878049,1.17073170732,1,41,41,0.342338374259,0.200116625104
44249409,142.833333333,2.0,1,12,12,0.343023022612,0.27005212343
44220716,116.066666667,1.26666666667,1,15,15,0.352048685369,0.253318078383
18614189,25.2,1.06666666667,1,15,15,0.352056576647,0.178585983283
38846365,412.538461538,1.15384615385,1,13,13,0.353341573256,0.196336784678
29849805,97.5,1.5,1,10,10,0.357407918901,0.28035237647
22500775,47.2222222222,1.22222222222,1,9,9,0.361570435873,0.192192800237
38202325,210.458823529,1.68235294118,1,85,85,0.362202612409,0.214620540207
44038582,59.4,2.6,1,5,5,0.362370181469,0.210217347289
11767390,19.9230769231,2.23076923077,1,13,13,0.36381288893,0.234854209944
44243615,67.75,1.0,1,28,28,0.36809398395,0.276820761506
39226056,138.0625,1.3125,1,16,16,0.3705993079,0.206521035007
43847974,151.25,1.0,1,16,16,0.373800590401,0.251691160532
6330007,193.4,1.7,1,10,10,0.374642397482,0.185671770978
21875134,390.564516129,1.24193548387,1,62,62,0.376128161062,0.205912038761
24992939,26.7666666667,1.2,1,30,30,0.376191425898,0.248939815353
44282879,48.9333333333,1.26666666667,1,15,15,0.380074869987,0.297689406644
44088267,62.1,1.0,1,10,10,0.384984451973,0.30142089161
20312760,54.6315789474,1.31578947368,1,19,19,0.385041103177,0.230757848122
38044754,78.0909090909,1.27272727273,1,11,11,0.389478795259,0.244409904439
35147304,31.2857142857,1.0,1,7,7,0.390545971872,0.305530289552
44293099,69.0,1.0,1,1,1,0.391425618885,0.358284168613
43999669,36.6470588235,3.41176470588,1,34,34,0.391459290135,0.179130909798
39930719,122.823529412,1.44117647059,1,34,34,0.39216872458,0.297056585143
44180373,279.0,1.0,1,4,4,0.394610450835,0.305778782651
28351359,35.3333333333,1.66666666667,1,6,6,0.399999568207,0.314914189461
31613324,160.051948052,1.44155844156,1,77,77,0.400656955131,0.239416052451
44308105,91.25,1.0,1,28,28,0.403106220455,0.253797087747
44256721,110.214285714,1.0,1,28,28,0.403106220455,0.253797087747
4316379,25.8266666667,1.17333333333,1,75,75,0.403616066808,0.233213468762
3671372,28.6,1.1,1,10,10,0.403998462104,0.27941651824
39133098,57.7333333333,1.66666666667,1,15,15,0.405503872668,0.267685414845
44090708,103.971428571,2.34285714286,1,35,35,0.415651737209,0.177593726735
34537436,51.9230769231,1.76923076923,1,13,13,0.417147369597,0.227853203728
43713735,37.4390243902,1.0487804878,1,41,41,0.417206450683,0.293700201396
44057528,107.555555556,1.80555555556,1,36,36,0.417357458206,0.232949272989
44207995,20.6666666667,3.0,1,6,6,0.418879330416,0.301070944959
44227105,103.0,1.75,1,8,8,0.421831754711,0.312250850417
38806465,25.4,1.1,1,20,20,0.423524183542,0.299130816025
44112578,80.5454545455,1.72727272727,1,22,22,0.423531057825,0.201135188496
39925494,50.3333333333,1.8,1,15,15,0.426572140845,0.214137081353
44110297,112.0,1.95,1,20,20,0.428690696625,0.208345077298
44064364,19.6666666667,3.33333333333,1,3,3,0.429222858732,0.357478766546
28335646,78.8181818182,1.30909090909,1,110,110,0.432632172558,0.23250180227
44235589,74.4666666667,1.0,1,15,15,0.433738399589,0.300447530865
13842059,12.75,1.0,1,4,4,0.436373742055,0.266196365797
44327972,42.5,1.0,1,2,2,0.437461061577,0.295371905232
44215920,56.5263157895,1.0,1,19,19,0.438333988931,0.306349864122
6367365,39.7674418605,1.48837209302,1,86,86,0.438934901722,0.263144715556
39478708,101.0625,2.8125,1,16,16,0.440262918363,0.231752395954
43398063,98.0,6.0,1,1,1,0.443054842268,0.212286290484
25358609,43.2,1.66666666667,1,15,15,0.446919344852,0.301709541294
44276035,108.0,2.0,1,10,10,0.447494988085,0.277902140553
13581319,20.3255813953,1.20930232558,1,43,43,0.448183149846,0.275868223923
28810858,44.0,1.33333333333,1,6,6,0.451510754481,0.328024642663
29096504,32.619047619,1.28571428571,1,21,21,0.452100992978,0.231174952179
7012325,57.9047619048,1.66666666667,1,21,21,0.454234110034,0.276076052959
44223324,54.5,3.0,1,4,4,0.454341337601,0.156516780852
44247585,102.533333333,4.26666666667,1,15,15,0.456518207445,0.253376971254
6377879,36.2647058824,1.64705882353,1,68,68,0.461432187597,0.293760549117
44214553,419.0,6.0,1,1,1,0.462941809142,0.380110550779
43869892,113.090909091,3.27272727273,1,11,11,0.463307843951,0.22587707448
43650804,63.5555555556,1.0,1,9,9,0.46362775847,0.250964993762
26643631,35.125,1.225,1,40,40,0.464254792292,0.316232172052
44303394,21.4,2.0,1,5,5,0.464634142729,0.30781276375
36971600,96.2666666667,1.33333333333,1,15,15,0.465209583995,0.344012971136
44291040,129.538461538,1.0,1,13,13,0.467220826348,0.324021687392
31883685,87.0793650794,1.57142857143,1,63,63,0.467239536338,0.286381527569
11131207,141.829787234,1.44680851064,1,94,94,0.467367812241,0.260907596242
44164300,94.25,3.75,1,4,4,0.468728971098,0.182736005542
1883056,56.1290322581,2.33870967742,1,62,62,0.469264068218,0.281459225702
11257883,185.96875,1.15625,1,32,32,0.471756291099,0.229920555552
44182591,101.333333333,2.11111111111,1,9,9,0.472086255693,0.194728311568
30766630,36.7,2.1,1,30,30,0.479294681023,0.213180486614
28675156,42.8666666667,1.73333333333,1,15,15,0.480088672173,0.330907418532
35849301,75.8571428571,1.57142857143,1,14,14,0.480244198133,0.345886059345
41812828,24.2857142857,1.28571428571,1,7,7,0.483324870361,0.216244486053
15193250,57.3548387097,1.90322580645,1,31,31,0.486031843223,0.343431250709
14861092,21.9024390244,1.57317073171,1,82,82,0.491806888654,0.267259290487
42768322,46.0,1.0,1,1,1,0.493555087463,0.370048531968
43584008,42.6666666667,1.0,1,3,3,0.496076850888,0.404784479496
44216020,974.0,1.0,1,1,1,0.49696890913,0.306109564709
44244709,430.333333333,4.0,1,3,3,0.497286762206,0.20886542462
27990857,84.0,1.0,1,3,3,0.499776624096,0.389025910796
44133399,342.235294118,2.88235294118,1,17,17,0.499793238754,0.252768558703
43859546,217.047619048,3.04761904762,1,21,21,0.500335995736,0.265635668992
44063920,62.4615384615,3.46153846154,1,13,13,0.501830140299,0.33854406353
19302668,58.3333333333,1.0,1,3,3,0.505394385757,0.26153357615
44235292,135.647058824,3.29411764706,1,17,17,0.506903535413,0.36468073778
36166698,45.8,1.76,1,25,25,0.510476880276,0.304758753033
23977248,34.2,1.0,1,5,5,0.512816243008,0.287757529828
35330747,193.0,2.0,1,1,1,0.513067629869,0.381019202644
12115558,31.05,1.3,1,20,20,0.513923070844,0.299249623861
36851940,76.5384615385,1.46153846154,1,26,26,0.517960969053,0.368812145001
15577915,18.3,1.33333333333,1,30,30,0.5187214249,0.369089877311
27568181,63.8636363636,1.86363636364,1,22,22,0.520137791613,0.283926015236
29301997,35.8571428571,1.14285714286,1,7,7,0.522102648732,0.250774166931
40421145,39.3636363636,1.36363636364,1,11,11,0.522257746899,0.2777344676
44094520,130.0,5.0,1,1,1,0.523163262539,0.202663332522
44292104,55.9230769231,6.92307692308,1,13,13,0.524836592847,0.332371229201
29768955,68.0,1.5,1,2,2,0.53244809114,0.37624579702
32414674,82.8,1.53333333333,1,15,15,0.534985938313,0.331025573377
40032300,38.2191780822,1.72602739726,1,73,73,0.536051902384,0.341499717206
43113169,38.2857142857,5.28571428571,1,7,7,0.536578587969,0.286073389333
44200697,458.142857143,2.0,1,7,7,0.542701613839,0.296725642601
31508822,52.8703703704,2.0,1,54,54,0.542706130315,0.349720700422
34070076,42.2424242424,1.81818181818,1,33,33,0.542789846648,0.3405891207
23144069,45.5454545455,1.54545454545,1,11,11,0.545185253077,0.380151120723
43182644,72.2571428571,1.62857142857,1,35,35,0.549543241154,0.384469177376
44232898,85.3,8.46666666667,1,30,30,0.551813595582,0.394096651436
44190030,81.7692307692,2.42307692308,1,26,26,0.553232379769,0.367709871762
44305715,42.78125,8.4375,1,32,32,0.557748463528,0.429026240158
44259754,14.6666666667,2.0,1,3,3,0.558924057587,0.385866398261
44211899,366.066666667,2.86666666667,1,15,15,0.55956772891,0.374619438046
20306047,49.0,1.43661971831,1,71,71,0.559951842151,0.36551603342
44276056,109.8,1.06666666667,1,15,15,0.561358527914,0.410387031365
44246740,109.65,3.8,1,20,20,0.561551954171,0.321944547039
42393430,69.8,1.2,1,5,5,0.561798016987,0.342362302447
39073124,44.2777777778,2.61111111111,1,90,90,0.56263856673,0.355713964299
5861591,39.0625,2.0,1,16,16,0.563286931664,0.317974712325
44012585,62.4666666667,1.0,1,15,15,0.565814875196,0.428445570743
44302419,147.047619048,7.33333333333,1,21,21,0.567090470216,0.441734877615
21245943,345.8,1.3,1,20,20,0.567596343401,0.377133571141
6450759,18.5,1.0,1,2,2,0.567941187325,0.206880420399
43605496,121.2,1.5,1,10,10,0.572438478965,0.380654245888
12680049,25.0,1.13333333333,1,15,15,0.578108465217,0.357814735786
41841195,46.2941176471,1.58823529412,1,34,34,0.578435217153,0.335396678112
44307472,67.0606060606,8.36363636364,1,33,33,0.580114109014,0.418187543115
29289135,94.6470588235,2.36764705882,1,68,68,0.580737107051,0.345332091277
43692680,95.4,2.0,1,15,15,0.583528400437,0.437422761184
41545007,171.263157895,2.31578947368,1,19,19,0.584187013926,0.28961541006
43578523,42.8181818182,1.36363636364,1,11,11,0.585699825289,0.420626920642
24403612,35.2315789474,1.63157894737,1,95,95,0.586258550028,0.36760209874
35256604,51.6666666667,1.33333333333,1,3,3,0.588949810538,0.44762199061
18960682,58.1111111111,1.87301587302,1,63,63,0.588987770634,0.371695431103
44218005,87.25,1.92857142857,1,28,28,0.596805988297,0.441397906264
43526470,25.7,1.2,1,10,10,0.597078515719,0.454322209149
44203888,102.368421053,7.82456140351,1,57,57,0.601111788256,0.355568940458
43645733,46.5,1.25,1,4,4,0.605022364029,0.375590905762
18666417,51.4655172414,2.0,1,58,58,0.605756407664,0.402332635299
39664721,102.166666667,1.41666666667,1,12,12,0.606278160099,0.333272511013
44157726,63.5,4.25,1,12,12,0.609275095655,0.323655821936
44183461,86.4,7.0,1,15,15,0.609626076747,0.321592751698
18482369,27.7142857143,1.28571428571,1,14,14,0.609984590087,0.448706931625
2171654,55.3333333333,1.2,1,15,15,0.610442503778,0.421137578217
31988217,32.7051282051,2.10256410256,1,78,78,0.611795797476,0.384504410521
34788729,134.2,2.8,1,5,5,0.611827580299,0.455278043436
38158803,26.8461538462,2.15384615385,1,13,13,0.614214850826,0.357314912461
44291491,50.2,7.6,1,5,5,0.615933205757,0.498051057126
43982188,18.5,1.25,1,4,4,0.620843206899,0.340382356789
21043907,56.2666666667,2.8,1,15,15,0.622617107653,0.448217481909
6432269,22.6666666667,1.16666666667,1,6,6,0.625250898196,0.394914552749
36826029,81.8815789474,1.90789473684,1,76,76,0.625484006565,0.3931174361
30145358,40.1428571429,2.57142857143,1,7,7,0.626196629222,0.469537328628
43997601,254.111111111,1.0,1,9,9,0.62692963572,0.449802460752
18386513,59.2666666667,2.06666666667,1,15,15,0.626988229187,0.438756033454
13300986,24.6458333333,1.52083333333,1,48,48,0.628718302549,0.438758555992
43722428,23.1818181818,3.0,1,11,11,0.630649006069,0.39961054448
6524027,28.3148148148,1.66666666667,1,54,54,0.631831312986,0.431200275323
44220819,95.8235294118,1.11764705882,1,17,17,0.64259886638,0.465367088765
41375780,53.5,1.0,1,2,2,0.642704894133,0.389401994021
19810879,64.4,3.6,1,15,15,0.644626981497,0.44128042717
40925305,60.6956521739,2.28695652174,1,115,115,0.649660737332,0.391752445367
35607359,21.75,2.25,1,32,32,0.650223170098,0.46116145534
43220185,46.8,2.4,1,10,10,0.650916003509,0.401880463379
37673989,35.2,1.4,1,5,5,0.651876904149,0.486503619172
19294877,85.7333333333,1.86666666667,1,15,15,0.656340629982,0.467487799824
44277809,50.7368421053,6.63157894737,1,19,19,0.659427538487,0.497280385858
6355877,130.955555556,3.17777777778,1,45,45,0.659660263086,0.426208119935
11460728,58.3902439024,2.43902439024,1,41,41,0.661969084696,0.466393087177
20929875,82.4,3.0,1,5,5,0.663760893029,0.343060883558
35903629,30.7142857143,1.42857142857,1,7,7,0.665704428826,0.478076527452
36313199,47.8032786885,2.3606557377,1,61,61,0.666014322516,0.468230641001
6336109,81.1111111111,1.61111111111,1,36,36,0.667384993,0.422373312622
36929821,29.9,2.2,1,10,10,0.671817146459,0.458447681186
40599766,67.5833333333,2.25,1,12,12,0.674510759752,0.36864630564
6413571,63.2777777778,2.22222222222,1,18,18,0.675291822204,0.489302605518
20179847,59.0714285714,2.35714285714,1,14,14,0.681022368839,0.418074850179
29328107,163.5,2.5,1,2,2,0.683139995451,0.441948865027
41290202,38.3421052632,2.52631578947,1,38,38,0.68462849495,0.469998893913
44254871,37.0,1.0,1,1,1,0.688289843646,0.561958248935
44206177,7.0,1.0,1,1,1,0.688289843646,0.561958248935
6341779,14.0,1.0,1,1,1,0.688289843646,0.561958248935
18531561,31.0,1.0,1,1,1,0.688289843646,0.561958248935
44108545,48.4666666667,5.73333333333,1,15,15,0.692540493293,0.550956287804
24104564,55.4230769231,2.19230769231,1,26,26,0.693759894439,0.449297627416
25781776,45.4444444444,8.33333333333,1,18,18,0.695647030805,0.316102595017
23171596,38.6,3.0,1,10,10,0.697668027603,0.457083060378
28776776,29.4761904762,2.28571428571,1,42,42,0.698887160176,0.518196136518
44238417,42.6666666667,2.33333333333,1,3,3,0.704977635581,0.584510025971
32356401,234.956521739,2.17391304348,1,23,23,0.705479801237,0.449304438745
44039290,81.375,2.0,1,16,16,0.706972082754,0.576612159635
44218485,39.5,5.5,1,16,16,0.707871994051,0.561193500511
44188219,61.0,4.0,1,1,1,0.708492537425,0.446935432674
43527907,53.0,6.5,1,2,2,0.712667501387,0.183133887586
43619823,28.0769230769,1.53846153846,1,13,13,0.714396035477,0.531700474274
38487725,78.0,3.0,1,1,1,0.715772842023,0.444921252445
39744930,85.5263157895,2.5,1,38,38,0.716332205397,0.512477641378
43175089,255.75,1.0,1,4,4,0.717017152412,0.363012683963
34699374,52.6923076923,2.92307692308,1,13,13,0.717401545526,0.489104670372
5814726,99.6875,2.125,1,16,16,0.717916851331,0.494355630065
44214882,80.9411764706,2.0,1,17,17,0.718724504298,0.581407386968
38089029,43.0,1.0,1,2,2,0.718778646665,0.504339956341
8715359,93.5,2.875,1,8,8,0.71926175866,0.412556540497
23017572,175.25,2.83333333333,1,12,12,0.722957030622,0.530037848716
44183400,74.6428571429,6.64285714286,1,14,14,0.723734203413,0.397794841621
32245411,42.1111111111,1.0,1,9,9,0.724343831049,0.537919296223
36002600,58.0,2.33333333333,1,3,3,0.725159179232,0.526599090413
39078035,22.3333333333,1.66666666667,1,6,6,0.726208721703,0.546964191675
38198526,88.0,2.0,1,3,3,0.728550923082,0.538575426236
39575511,38.0,3.8,1,5,5,0.728575333693,0.455663710033
13818593,74.8571428571,2.71428571429,1,7,7,0.729055737046,0.482035905372
32850083,19.6666666667,1.0,1,3,3,0.732211784496,0.603409954502
41265265,64.1666666667,2.0,1,6,6,0.747344691772,0.527005406906
32547262,78.9230769231,1.53846153846,1,13,13,0.750434504403,0.581473619535
43684309,44.6666666667,3.13333333333,1,15,15,0.75339809202,0.547690920252
6309240,39.5,1.0,1,2,2,0.753407200663,0.523761977663
40265255,48.2666666667,2.6,1,15,15,0.754710784255,0.536068476314
44194084,68.0,1.0,1,1,1,0.757067628019,0.671228629703
43604076,22.8888888889,2.33333333333,1,9,9,0.763060031666,0.533076991683
43142051,72.1,3.2,1,10,10,0.76748387965,0.568801322661
44156451,345.0,2.0,1,1,1,0.770204164675,0.682507139114
44223038,26.8333333333,3.66666666667,1,6,6,0.77242902609,0.626285578003
44205245,22.0,1.0,1,3,3,0.772838132591,0.474531536493
37881503,25.3333333333,2.55555555556,1,9,9,0.77582379611,0.504998360815
44283307,18.6666666667,2.0,1,3,3,0.779416421016,0.641336273724
43707012,53.0,2.33333333333,1,3,3,0.789465369826,0.500437343768
35062592,48.5,1.0,1,2,2,0.790748818298,0.590612245793
44114418,34.8333333333,1.16666666667,1,6,6,0.794890237749,0.532555545478
36631819,50.75,1.25,1,4,4,0.7972035461,0.643111865871
44260958,22.0,2.0,1,4,4,0.80484524223,0.679201224195
42233797,154.0,1.0,1,1,1,0.808691608742,0.57587030967
43730665,119.0,2.5,1,2,2,0.827443329694,0.641996925974
