_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,browser_height,browser_width,feedback,tags,time_after,time_before,time_during,time_total,duration,id,url
975235261,6/14/2016 16:45:28,2021479808,6/14/2016 16:43:55,FALSE,clixsense,0.2575,6336109,CAN,,,198.254.194.246,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",958,1079,,"sky, elephant, trumpet, antelope, swans, mountain, water, clouds",12.7,35.9,19.9,68.7,20,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235261,6/14/2016 16:46:07,2021480077,6/14/2016 16:45:36,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"elephant, trumpet, music, animals",4.5,6.5,20,31.1,20,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235261,6/14/2016 17:13:17,2021493089,6/14/2016 17:12:30,FALSE,elite,0.2828,37946670,USA,CA,Hacienda Heights,108.23.61.59,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,792,1221,,"art,elephant,clouds,music",19.9,5.6,19.9,45.5,20,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235261,6/14/2016 17:18:05,2021495326,6/14/2016 17:17:25,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Timer was fair for judging tags.,"trumpet, elephant, lyre, surreal, africa, bush, water, clouds",13.5,6,20,39.5,20,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235261,6/14/2016 17:26:01,2021498855,6/14/2016 17:23:12,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"I, believe, the, link, to, the, image, is, broken, because, no, image, appeared",63.5,84.6,20,168.2,20,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235262,6/14/2016 16:21:46,2021468795,6/14/2016 16:20:57,FALSE,clixsense,0.6646,36530035,CAN,ON,Scarborough,135.23.147.117,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"cartoon, caricature, yelling, arrow, a, backstab",18.5,8.5,14.9,42.1,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 16:22:15,2021468949,6/14/2016 16:20:14,FALSE,clixsense,0.5188,36313199,CAN,ON,Toronto,108.63.116.202,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,602,1252,,"A arrow, bloody arrow, arron in back, yelling man, angry man, man spitting arrow",28,76.5,15,119.6,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 16:28:39,2021471597,6/14/2016 16:28:10,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No.,"Drawing, Man, Arrow, Blood",6.9,6.1,14.9,28,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 16:31:23,2021473020,6/14/2016 16:30:48,FALSE,neodev,0.366,33801943,USA,NY,New York,104.236.251.167,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",649,1024,no,a man stabbing another in the back,5.8,5.4,7.1,18.4,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 16:46:52,2021480351,6/14/2016 16:46:08,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"COMIC, ARROW, KILL",4.6,9.4,15,29,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 16:47:16,2021480520,6/14/2016 16:45:31,FALSE,clixsense,0.2575,6336109,CAN,,,198.254.194.246,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",958,1079,,"man, arrow, jacket, drawing",10.7,33.8,14.9,59.5,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 17:13:54,2021493358,6/14/2016 17:13:18,FALSE,elite,0.2828,37946670,USA,CA,Hacienda Heights,108.23.61.59,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,921,1920,,"arrow in back,political cartoon,anger",13.7,5.8,15,34.6,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 17:18:38,2021495546,6/14/2016 17:18:06,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Timer was fair.,"arrow, blood, boligan, yelling, muscular, suit",10.7,5.2,15,30.9,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 17:22:51,2021497543,6/14/2016 17:22:00,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,673,1366,,"political cartoon, arrow, backstabbed",25.8,8.3,15,49.1,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235262,6/14/2016 17:56:27,2021513850,6/14/2016 17:55:53,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,no,irony,6.7,7.4,14.9,29.1,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
975235263,6/14/2016 16:22:34,2021469095,6/14/2016 16:21:47,FALSE,clixsense,0.6646,36530035,CAN,ON,Scarborough,135.23.147.117,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"ocean, pollution, child, under the rug, hidden, plastics, plastic bottles, beach",36.4,8.5,0.9,45.9,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 16:29:01,2021471810,6/14/2016 16:28:40,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No,None,12,6.5,1,19.6,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 16:32:23,2021473594,6/14/2016 16:31:25,FALSE,neodev,0.366,33801943,USA,NY,New York,104.236.251.167,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",649,1024,no,a child watching pollution of the seas,7.8,7.4,0.9,16.2,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 16:47:16,2021480519,6/14/2016 16:46:53,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"ocean, bottles, polution",16.8,4.7,1,22.6,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 16:47:54,2021480793,6/14/2016 16:47:19,FALSE,clixsense,0.2575,6336109,CAN,,,198.254.194.246,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",958,1079,,"ocean, person, sand, wave, water, sky",20.8,5.4,0.9,27.3,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 17:19:06,2021495736,6/14/2016 17:18:39,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,"Less than a second timer, really hard to get things!","ocean, beach, man",20,5.1,1,26.2,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 17:26:09,2021498928,6/14/2016 17:25:17,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,673,1366,,"ocean, child, pollution, hidden",25.1,23.4,1,49.6,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 17:27:25,2021499484,6/14/2016 17:27:06,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"I, believe, the, link, to, the, image, is, broken, because, no, image, appeared",9.7,8.2,1,18.9,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 17:28:01,2021499714,6/14/2016 17:27:03,FALSE,bitcoinget,0.2917,28678001,GBR,N8,Sutton,92.234.82.4,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",927,824,no,"sea, pollution, waste",47,6.7,1,54.8,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235263,6/14/2016 17:57:59,2021514725,6/14/2016 17:57:43,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,,environment,9.6,5.1,1,15.7,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
975235264,6/14/2016 16:23:41,2021469612,6/14/2016 16:22:34,FALSE,clixsense,0.6646,36530035,CAN,ON,Scarborough,135.23.147.117,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"discovery 4, land-rover, eye, iris, green, rain forest, toucan, nature, trees, vies",30.3,8.4,19.9,58.8,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 16:29:37,2021472057,6/14/2016 16:29:02,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No.,"Eye, Iris, Forest, Greenery, Bird",6.7,6.6,20,33.4,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 16:47:47,2021480706,6/14/2016 16:47:16,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"green eye, forest, advertisement",4.3,5.4,20,29.7,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 16:51:19,2021482439,6/14/2016 16:47:58,FALSE,clixsense,0.2575,6336109,CAN,,,198.254.194.246,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",958,1079,,"eye, pupil, iris, leaves, plants, skin",8.9,29.2,19.9,58.2,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 17:19:41,2021495939,6/14/2016 17:19:07,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Good timer amount.,"eye, land rover, forest, discovery, iris, jungle, leaves",8.2,5.2,20,33.5,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 17:27:17,2021499428,6/14/2016 17:26:10,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"eye, green, environmental, bird, snake, plants, trees, rainforest",27.5,15.6,19.7,62.9,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 17:28:07,2021499767,6/14/2016 17:27:26,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"I, saw, a, green eye",8.6,11,20,39.7,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 17:50:47,2021510850,6/14/2016 17:49:41,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"eyes , forest, close up",30.3,10.8,19.8,60.9,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 17:50:57,2021510911,6/14/2016 17:49:12,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"eyeball, green, iris, white, black",70.4,8.8,19.9,99.3,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235264,6/14/2016 18:38:59,2021536931,6/14/2016 18:37:56,FALSE,prodege,0.3879,33208985,USA,MA,Sharon,209.37.168.34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",712,1378,,"Eye, trees, toucan, jungle cat, snake, jungle, forest",21.1,20.7,20,61.8,20,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
975235265,6/14/2016 16:26:00,2021470644,6/14/2016 16:23:42,FALSE,clixsense,0.6646,36530035,CAN,ON,Scarborough,135.23.147.117,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"octopus, tentacles, tires, grip",16.4,16.5,14.9,48,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 16:30:12,2021472370,6/14/2016 16:29:39,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No,"Octopus, Tires, Orange, Black",7.2,10.3,15,32.6,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 16:48:12,2021480945,6/14/2016 16:47:47,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"octupus, tires",4.4,5,13.6,23.1,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:16:40,2021494615,6/14/2016 17:11:01,FALSE,clixsense,0.2575,6336109,CAN,,,198.254.194.246,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",958,1079,,"octopus, tires, eye",19.7,38.9,14.9,73.6,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:20:18,2021496223,6/14/2016 17:19:42,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Timer was fine.,"octopus, tires,  toyo, edited",10.5,4.7,15,30.2,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:28:11,2021499789,6/14/2016 17:27:17,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"octapus, tentacles, tire treads",24.6,10.2,14.9,49.9,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:29:23,2021500323,6/14/2016 17:28:27,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"a, squid, with, wheels, at, the, end, of, its, tentacles",33.3,6.6,15,55,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:51:47,2021511307,6/14/2016 17:51:00,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"tires, octopus, orange, red, tentacles",19.1,10.2,15,44.3,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:51:52,2021511351,6/14/2016 17:50:49,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"tires, octopus",39.2,6.9,14.8,61.1,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
975235265,6/14/2016 17:53:49,2021512395,6/14/2016 17:52:56,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Octopus, wheels, art",8.4,25.7,15,49.2,15,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
