unitId,submittedAt,judgmentId,startedAt,_tainted,_channel,_trust,workerId,_country,_region,_city,_ip,hiddeninput,keyframeid,selected_answer,ctunitid,description,descriptiontags,hiddeninput_gold,imagelocation,imagetags,keyframeid_gold,selected_answer_gold,subtitles,subtitletags,videolocation
1856509899,8/21/2018 00:57:28,3991024207,8/21/2018 00:57:16,false,eup_slw,1,37465804,USA,CA,Brea,45.51.64.133,,entity/admin/unit/8559,"[""Astronaut""]",entity/admin/unit/8559,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856509899,8/21/2018 02:25:34,3991228826,8/21/2018 02:25:16,false,instagc,1,14054543,USA,PA,Clearfield,96.247.130.41,,entity/admin/unit/8559,"[""Astronaut""]",entity/admin/unit/8559,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856509899,8/21/2018 06:45:22,3991753145,8/21/2018 06:44:49,false,clixsense,1,6367365,USA,,,71.33.103.38,,entity/admin/unit/8559,"[""Astronaut""]",entity/admin/unit/8559,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856509899,8/21/2018 09:28:29,3992007560,8/21/2018 09:27:27,false,instagc,1,23503585,CAN,SK,Regina,207.47.131.130,,entity/admin/unit/8559,"[""Astronaut""]",entity/admin/unit/8559,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856509899,8/21/2018 09:35:22,3992015337,8/21/2018 09:35:07,false,prodege,1,36165588,GBR,P4,Thatcham,86.159.252.8,,entity/admin/unit/8559,"[""Astronaut""]",entity/admin/unit/8559,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856509899,8/21/2018 11:22:16,3992145544,8/21/2018 11:21:50,false,prodege,1,4316379,CAN,ON,Toronto,165.225.36.76,,entity/admin/unit/8559,"[""Astronaut""]",entity/admin/unit/8559,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856509900,8/20/2018 19:31:16,3990428072,8/20/2018 19:31:03,false,elite,1,44185847,USA,FL,Miami,192.240.98.162,,entity/admin/unit/8561,"[""Celebrity""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/20/2018 19:55:09,3990472133,8/20/2018 19:54:48,false,elite,1,44378354,USA,CO,Colorado Springs,174.24.50.107,,entity/admin/unit/8561,"[""Journalist"",""Presenter"",""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/20/2018 20:14:02,3990509074,8/20/2018 20:13:32,false,elite,1,43812869,GBR,R3,Belfast,82.7.141.63,,entity/admin/unit/8561,"[""None""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/20/2018 20:36:32,3990553045,8/20/2018 20:36:13,false,instagc,1,23287154,USA,CA,Napa,73.252.177.127,,entity/admin/unit/8561,"[""Scientist"",""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/20/2018 21:19:53,3990640333,8/20/2018 21:19:47,false,prodege,1,3587109,CAN,NS,Inverness,99.192.21.235,,entity/admin/unit/8561,"[""None""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/20/2018 23:11:05,3990859500,8/20/2018 23:10:18,false,instagc,1,30145358,CAN,QC,Jonquière,96.21.132.139,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 00:28:36,3990980055,8/21/2018 00:26:56,false,instagc,1,28577612,USA,KY,Hopkinsville,104.53.230.194,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 02:33:53,3991254840,8/21/2018 02:33:34,false,instagc,1,14054543,USA,PA,Clearfield,96.247.130.41,,entity/admin/unit/8561,"[""Archeologist""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 06:04:06,3991678444,8/21/2018 06:03:53,false,clixsense,1,32173740,AUS,2,Sydney,120.154.73.121,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 06:54:52,3991769108,8/21/2018 06:54:36,false,clixsense,1,6367365,USA,,,71.33.103.38,,entity/admin/unit/8561,"[""Scientist""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 09:39:22,3992019200,8/21/2018 09:39:07,false,prodege,1,36165588,GBR,P4,Thatcham,86.159.252.8,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 09:42:55,3992023370,8/21/2018 09:42:23,false,instagc,1,23503585,CAN,SK,Regina,207.47.131.130,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 11:30:06,3992156504,8/21/2018 11:29:55,false,prodege,1,4316379,CAN,ON,Toronto,165.225.36.76,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 12:51:31,3992316442,8/21/2018 12:51:02,false,prodege,1,39740855,CAN,ON,Richmond Hill,69.159.54.6,,entity/admin/unit/8561,"[""Scientist""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 12:57:28,3992333019,8/21/2018 12:57:17,false,instagc,1,15004831,USA,RI,East Providence,108.12.225.37,,entity/admin/unit/8561,"[""Other""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 21:16:37,3993539422,8/21/2018 21:16:12,false,prodege,1,40988797,CAN,NS,Baddeck,142.134.64.245,,entity/admin/unit/8561,"[""Scientist""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/21/2018 21:17:54,3993542360,8/21/2018 21:17:31,false,clixsense,1,17950689,GBR,Y9,Tonypandy,51.6.19.196,,entity/admin/unit/8561,"[""None""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/22/2018 00:01:37,3993785843,8/22/2018 00:00:50,false,clixsense,1,6339764,CAN,NS,Sydney,24.89.253.79,,entity/admin/unit/8561,"[""FictionalCharacter"",""Journalist"",""Presenter"",""Producer"",""Psychologist"",""Scientist"",""Writer""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/22/2018 00:31:36,3993838688,8/22/2018 00:31:02,false,prodege,1,43146784,USA,CA,Los Angeles,104.175.48.61,,entity/admin/unit/8561,"[""Scientist""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509900,8/22/2018 01:02:54,3993903470,8/22/2018 01:01:25,false,neodev,1,44606916,USA,TX,Dallas,155.94.250.106,,entity/admin/unit/8561,"[""Celebrity""]",entity/admin/unit/8561,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856509901,8/20/2018 19:27:06,3990420639,8/20/2018 19:26:21,false,elite,1,44185847,USA,FL,Miami,192.240.98.162,,entity/admin/unit/8563,"[""Artist"",""Celebrity""]",entity/admin/unit/8563,,,,https://joran.org/ct/entity.admin.unit.2649/8563.png,people__c0_###_man__c1_###_adult__c2_###_portrait__c3_###_one__c4_###_man__i0_###_male__i1_###_adult__i2_###_person__i3_###_people__i4_###_,,,around could the lights be coming from,lights__0_###_coming__1_###_,https://joran.org/ct/entity.admin.unit.2649/8563.mp4
1856509901,8/20/2018 19:52:29,3990467878,8/20/2018 19:52:14,false,elite,1,44378354,USA,CO,Colorado Springs,174.24.50.107,,entity/admin/unit/8563,"[""Producer"",""Other""]",entity/admin/unit/8563,,,,https://joran.org/ct/entity.admin.unit.2649/8563.png,people__c0_###_man__c1_###_adult__c2_###_portrait__c3_###_one__c4_###_man__i0_###_male__i1_###_adult__i2_###_person__i3_###_people__i4_###_,,,around could the lights be coming from,lights__0_###_coming__1_###_,https://joran.org/ct/entity.admin.unit.2649/8563.mp4
1856509901,8/20/2018 20:04:09,3990486700,8/20/2018 20:01:59,false,instagc,1,29289135,CAN,QC,Saint-hubert,174.91.247.59,,entity/admin/unit/8563,"[""Scientist""]",entity/admin/unit/8563,,,,https://joran.org/ct/entity.admin.unit.2649/8563.png,people__c0_###_man__c1_###_adult__c2_###_portrait__c3_###_one__c4_###_man__i0_###_male__i1_###_adult__i2_###_person__i3_###_people__i4_###_,,,around could the lights be coming from,lights__0_###_coming__1_###_,https://joran.org/ct/entity.admin.unit.2649/8563.mp4
1856509901,8/20/2018 20:12:18,3990504684,8/20/2018 20:12:10,false,elite,1,43812869,GBR,R3,Belfast,82.7.141.63,,entity/admin/unit/8563,"[""None""]",entity/admin/unit/8563,,,,https://joran.org/ct/entity.admin.unit.2649/8563.png,people__c0_###_man__c1_###_adult__c2_###_portrait__c3_###_one__c4_###_man__i0_###_male__i1_###_adult__i2_###_person__i3_###_people__i4_###_,,,around could the lights be coming from,lights__0_###_coming__1_###_,https://joran.org/ct/entity.admin.unit.2649/8563.mp4
1856509901,8/20/2018 20:34:06,3990547165,8/20/2018 20:33:47,false,instagc,1,23287154,USA,CA,Napa,73.252.177.127,,entity/admin/unit/8563,"[""Scientist""]",entity/admin/unit/8563,,,,https://joran.org/ct/entity.admin.unit.2649/8563.png,people__c0_###_man__c1_###_adult__c2_###_portrait__c3_###_one__c4_###_man__i0_###_male__i1_###_adult__i2_###_person__i3_###_people__i4_###_,,,around could the lights be coming from,lights__0_###_coming__1_###_,https://joran.org/ct/entity.admin.unit.2649/8563.mp4
1856509901,8/20/2018 21:18:45,3990637815,8/20/2018 21:18:39,false,prodege,1,3587109,CAN,NS,Inverness,99.192.21.235,,entity/admin/unit/8563,"[""None""]",entity/admin/unit/8563,,,,https://joran.org/ct/entity.admin.unit.2649/8563.png,people__c0_###_man__c1_###_adult__c2_###_portrait__c3_###_one__c4_###_man__i0_###_male__i1_###_adult__i2_###_person__i3_###_people__i4_###_,,,around could the lights be coming from,lights__0_###_coming__1_###_,https://joran.org/ct/entity.admin.unit.2649/8563.mp4
