_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,hiddeninput,keyframeid,notpossible,taggedindescription,taggedinsubtitles,ctunitid,description,descriptiontags,e_abort_gold,e_canplay_gold,e_canplaythrough_gold,e_durationchange_gold,e_emptied_gold,e_ended_gold,e_error_gold,e_loadeddata_gold,e_loadedmetadata_gold,e_loadstart_gold,e_pause_gold,e_play_gold,e_playing_gold,e_progress_gold,e_ratechange_gold,e_seeked_gold,e_seeking_gold,e_stalled_gold,e_suspend_gold,e_timeupdate_gold,e_volumechange_gold,e_waiting_gold,hiddeninput_gold,imagelocation,imagetags,keyframeid_gold,notpossible_gold,subtitles,subtitletags,taggedindescription_gold,taggedinsubtitles_gold,videolocation
1856663376,9/3/2018 03:31:36,4025463052,9/3/2018 03:31:15,false,instagc,1,14054543,USA,PA,Clearfield,96.247.134.193,0,1,1,1,0,1,0,1,1,0,1,1,1,8,0,0,0,0,8,23,0,0,,entity/admin/unit/8559,,[],"[""Italian"",""astronaut"",""photograph""]",entity/admin/unit/8559,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,,,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856663376,9/3/2018 04:44:01,4025544103,9/3/2018 04:38:38,false,clixsense,1,6481150,AUS,08,Mosman Park,60.224.228.96,0,2,2,2,0,1,0,1,1,0,1,1,2,31,0,0,0,0,3,25,0,1,,entity/admin/unit/8559,,[],"[""Italian"",""astronaut"",""samantha"",""cristoforetti"",""uploads"",""a"",""strange"",""photograph"",""she's""]",entity/admin/unit/8559,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,,,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856663376,9/3/2018 07:23:10,4025722314,9/3/2018 07:22:45,false,keeprewarding,1,30315390,CAN,ON,Havelock,66.103.38.28,0,1,1,1,0,1,0,1,1,0,1,1,1,10,0,0,0,0,3,23,0,0,,entity/admin/unit/8559,,[],"[""Italian"",""astronaut"",""samantha"",""cristoforetti""]",entity/admin/unit/8559,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,,,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856663376,9/3/2018 07:50:55,4025753192,9/3/2018 07:50:44,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,0,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,2,24,0,1,,entity/admin/unit/8559,,[],"[""Italian"",""astronaut"",""samantha"",""cristoforetti"",""she's""]",entity/admin/unit/8559,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,,,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856663376,9/3/2018 11:46:09,4026046266,9/3/2018 11:45:56,false,prodege,1,4316379,CAN,ON,Windsor,24.57.73.123,0,1,1,1,0,1,0,1,1,0,1,1,1,15,0,0,0,0,3,23,0,0,,entity/admin/unit/8559,,[],"[""astronaut"",""she's""]",entity/admin/unit/8559,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,,,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856663376,9/3/2018 11:54:03,4026056738,9/3/2018 11:51:43,false,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,0,1,1,1,0,1,0,1,1,0,1,1,1,7,0,0,0,1,5,24,0,1,,entity/admin/unit/8559,,[],"[""Italian"",""astronaut"",""samantha cristoforetti"",""she's""]",entity/admin/unit/8559,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8559.png,industry__c0_###_grinder__c1_###_production__c2_###_technology__c3_###_equipment__c4_###_central processing unit__i0_###_hardware__i1_###_technology__i2_###_business__i3_###_computer__i4_###_,,,Italian astronaut samantha cristoforetti uploads a strange photograph she's taken,Italian__0_###_astronaut__1_###_samantha__2_###_strange__3_###_photograph__4_###_,,,https://joran.org/ct/entity.admin.unit.2649/8559.mp4
1856663377,9/2/2018 18:19:54,4024753354,9/2/2018 18:19:23,false,prodege,1.0,11131207,CAN,ON,Ajax,99.231.237.220,0,1,1,2,0,1,0,1,1,0,1,1,1,4,0,0,0,0,1,13,0,0,,entity/admin/unit/8561,not about people,,,entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 18:58:40,4024807889,9/2/2018 18:58:33,false,prodege,1.0,3587109,CAN,NS,Baddeck,99.192.30.81,0,1,1,2,0,1,0,1,1,0,1,1,1,4,0,0,0,0,1,12,0,0,,entity/admin/unit/8561,,[],"[""phenomena""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 18:59:24,4024808854,9/2/2018 18:59:18,false,neodev,1.0,41746613,GBR,"","",90.243.135.228,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,13,0,0,,entity/admin/unit/8561,,[],"[""phenomena""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 19:29:07,4024845644,9/2/2018 19:28:37,false,prodege,1.0,15965551,GBR,D8,Durham,109.181.10.192,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,11,0,0,,entity/admin/unit/8561,NOTHING RELEVANT,,,entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 19:30:50,4024847713,9/2/2018 19:30:37,false,keeprewarding,1.0,44637936,CAN,NS,Halifax,142.134.22.124,0,1,1,1,0,1,0,1,1,0,1,1,1,4,0,0,0,0,1,11,0,0,,entity/admin/unit/8561,no tags apply,,,entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 19:54:27,4024877399,9/2/2018 19:53:54,false,instagc,1.0,23503585,CAN,SK,Saskatoon,207.195.120.146,0,1,1,1,0,1,0,1,1,0,1,1,1,6,0,0,0,0,2,11,0,0,,entity/admin/unit/8561,,[],"[""phenomena""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 20:19:34,4024909503,9/2/2018 20:18:40,false,clixsense,1.0,6367365,USA,LA,Monroe,144.163.193.8,0,1,1,2,0,1,0,1,1,0,2,2,2,6,0,0,0,0,1,14,0,0,,entity/admin/unit/8561,It refers to a phenomena but does not have enough information to be a description for a person.,,,entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 20:23:16,4024915476,9/2/2018 20:23:02,false,elite,1.0,31883685,GBR,I2,Manchester,2.98.53.46,0,1,1,1,0,1,0,1,1,0,1,1,1,5,0,0,0,0,6,11,0,0,,entity/admin/unit/8561,no reference to people,,,entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 20:30:33,4024925632,9/2/2018 20:30:27,false,instagc,1.0,44803262,CAN,ON,Tecumseh,24.55.243.53,0,1,1,1,0,1,0,1,1,0,1,1,1,4,0,0,0,0,2,11,0,0,,entity/admin/unit/8561,,[],"[""phenomena"",""massive""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 20:45:00,4024944309,9/2/2018 20:44:43,false,elite,1.0,39017656,CAN,BC,Kelowna,24.71.170.141,0,3,3,1,0,2,0,1,1,0,2,2,3,7,0,1,1,0,2,24,0,3,,entity/admin/unit/8561,,[],"[""massive""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 21:41:01,4025018030,9/2/2018 21:40:50,false,instagc,1,12999735,USA,CA,Hayward,67.180.215.111,0,1,1,1,0,1,0,1,1,0,1,1,1,5,0,0,0,0,5,11,0,0,,entity/admin/unit/8561,No people mentioned,,,entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/2/2018 22:46:03,4025108090,9/2/2018 22:45:54,false,prodege,1.0,15439740,AUS,02,Figtree,203.219.20.189,0,1,1,1,0,1,0,1,1,0,1,1,1,8,0,0,0,0,2,10,0,0,,entity/admin/unit/8561,,[],"[""phenomena""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
1856663377,9/3/2018 00:43:25,4025249739,9/3/2018 00:42:55,false,gifthunterclub,1.0,44453708,CAN,BC,Burnaby,104.218.63.54,0,4,2,1,0,1,0,1,1,0,2,2,4,18,0,1,1,0,1,20,0,3,,entity/admin/unit/8561,,[],"[""phenomena"",""is"",""massive""]",entity/admin/unit/8561,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2649/8561.png,man__c0_###_soccer__c1_###_portrait__c2_###_people__c3_###_business__c4_###_male__i0_###_man__i1_###_portrait__i2_###_person__i3_###_face__i4_###_,,,this phenomena is it's massive the,phenomena__0_###_massive__1_###_,,,https://joran.org/ct/entity.admin.unit.2649/8561.mp4
