!amt_annotation_ids,!amt_worker_ids,orig_id,response,gold,start,end,hypothesis,task,text
RYKJV1ZM5WYZ2BRVPVZ0BY54R2XJD27ZRKD628ZZ,AXBQF8RALCIGV,35,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ019W4K10B4XD640MR3X80,AEX5NCH03LWSG,35,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0E3Q4MKH7CY5ZYC4PG1T0,A1Q4VUJBMY78YR,35,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0S3CZ4Z821Z1THPYCP1ZZ,AMO4BPP31P1QA,35,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0FVTZ791KVYBZMK1HA8VZ,A34AZLVR1033TZ,35,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0Z1RRXQZN1ZG0W8N7QXF0,A18941IO2ZZWW6,35,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0FYCC2KZ912CJ7AZ69S2Z,A2VKQM4ESHIS95,35,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0SX7ZND1NBGCWVPD09W3Z,AHFO0JTF5WO8J,35,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0SVJP7R11QW32S214ERM0,A11GX90QFWDLMM,35,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
RYKJV1ZM5WYZ2BRVPVZ0MXYZR9YBVRD8PFY6EH80,A2MN1MDFIH9CEW,35,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Saudi Arabia is the world&apos;s biggest oil exporter.,PP,"Saudi Arabia, the biggest oil producer in the world, was once a supporter of Osama bin Laden and his associates who led attacks against the United States."
K15ZGKZW9RCZZ01QTWV0ZXVZRBSM5ZFZX3DXFZGZ,AKZ9MWLHRE34O,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV03HGZNSH7EYYZV2Y44W8Z,A1JGQL8LIRM598,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV0KYWZJRZQ6YMT5MD32TBZ,AXBQF8RALCIGV,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV0QG4ZPPY8KXGZRD5Y8SH0,A1WH4J0UT8YAPQ,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV0ZWMZY0WTNRRZ4EZN99H0,A22CRWMZUX7FFR,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV0BTERHRD3MH6M5XNFTX10,A18941IO2ZZWW6,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV00XPZ3QZFMSJGMP4V0ZR0,A11GX90QFWDLMM,39,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV0YY08VWYX7ZYZX5R4TGF0,A1Q4VUJBMY78YR,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV0JW24ZZ9VQ2FZH4GXKXC0,A37C370E0K9GDI,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
K15ZGKZW9RCZZ01QTWV08YMZPWYJVKSRY1ZGW3YZ,A3ODY8U1EQDB8S,39,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Bill Clinton received a reported $10 million advance.,PP,"Mr. Clinton received a hefty advance for the book, reportedly $10m, but he joked that by the time he finished the 937-page tome &quot;I was just about down to minimum wage&quot;."
RYKJV1ZM5WYZ2BRVPVZ0BY54R2XJD27ZRKD628ZZ,AXBQF8RALCIGV,48,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ019W4K10B4XD640MR3X80,AEX5NCH03LWSG,48,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0E3Q4MKH7CY5ZYC4PG1T0,A1Q4VUJBMY78YR,48,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0S3CZ4Z821Z1THPYCP1ZZ,AMO4BPP31P1QA,48,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0FVTZ791KVYBZMK1HA8VZ,A34AZLVR1033TZ,48,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0Z1RRXQZN1ZG0W8N7QXF0,A18941IO2ZZWW6,48,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0FYCC2KZ912CJ7AZ69S2Z,A2VKQM4ESHIS95,48,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0SX7ZND1NBGCWVPD09W3Z,AHFO0JTF5WO8J,48,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0SVJP7R11QW32S214ERM0,A11GX90QFWDLMM,48,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
RYKJV1ZM5WYZ2BRVPVZ0MXYZR9YBVRD8PFY6EH80,A2MN1MDFIH9CEW,48,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Clinton is articulate.,PP,Clinton is a very charismatic person.
QYGZXTXJVZ2ZM9ZE32TZ6JJZWZ5T6YHZY8ZPAGFZ,A2K5ICP43ML4PW,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZZRBZ6FH45T5ZVNYR6R9Z,A15L6WGIK3VU7N,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZRKFZ26N8J0KZNDW94WMZ,AHPSMRLKAEJV,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZWHHZS9YQHWHR4R4VVW0Z,A25QX7IUS1KI5E,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZ0WPZYAYNMWWZWXYZ6YK0,A2RV3FIO3IAZS,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZF3SZPVY09TF4VPZKBXYZ,ATP8SOHDM9QOY,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZG8DZN0031YPC18ZVHVS0,A18941IO2ZZWW6,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZTZTZXMMXY2E8NRZJT3Y0,A14JQX7IFAICP0,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZ58W8J91SYHEEZE915X60,A1GD3MQELM1R9M,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
QYGZXTXJVZ2ZM9ZE32TZ1W1CXYYCJYNCP9X1Q1YZ,A11GX90QFWDLMM,49,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Argentina sees upsurge in kidnappings.,IR,"Kidnappings in Argentina have increased more than fivefold in the last two years, official figures show."
9Y8JMWYHA3NZ5RSVWXPZYY3ZG44SY3GZX4DV6AC0,A2K5ICP43ML4PW,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZGW9Z70Z0DW1PYYZC7ZM0,AXBQF8RALCIGV,75,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZMR90PWZF7KRWRRCCHXX0,A1FESKIC2CUD4Y,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZ1XDYJGZ0YJHZXFN9XW3Z,A1APFXFJHE25EE,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZ5GQZ71Y82HTZN1Y6QZQZ,AEX5NCH03LWSG,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZBSH0YVZX2X9ZY1YH5ZA0,A1DCEOFAUIDY58,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZSZMZ7JZ5RWD6XF1QMHTZ,A14JQX7IFAICP0,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZ5W5ZS102V8620A9S1SHZ,A18941IO2ZZWW6,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,75,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,75,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Dow Jones is down.,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent."
89KZPYXSTGTJ0CZY2Y1ZB28YQ9GBT88Z2W1KDYTZ,A19IBSKBTABMR3,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZYAJC56Z6FBPGXJYVPXM0,AEX5NCH03LWSG,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZFWHATWX49Y3ZTPX4FYH0,A17RPF5ZMO75GW,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZV89Z3WRZ6R8ZM4ZZZ070,A15L6WGIK3VU7N,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZWZHZYZCCYYVYPDZVNRAZ,A3U7T47F498T1P,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1Z09PZYS137RPZT6SY4A20,AXBQF8RALCIGV,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZQ30CJXY2EB96XJS543YZ,A1DCEOFAUIDY58,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZXZ3ZNYY7VZKZSCY0B94Z,A1Q4VUJBMY78YR,82,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1ZDZGGWVYY8XDZTKYC9XKZ,A18941IO2ZZWW6,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
89KZPYXSTGTJ0CZY2Y1Z3Z7ZWY9J4WFMX60VRVXZ,A11GX90QFWDLMM,82,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Lakers win the championship.,IR,"The Los Angeles Lakers won their 3rd straight NBA championship Wednesday night, beating the New Jersey Nets 113-107, sweeping that 4-game championship series."
QVHZMAZNTVKZ7XZJY2SZ9R3WY5WYSKPC6HS14HRZ,AXBQF8RALCIGV,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZQKJMTB1RTWPZJNCTCY60,A14JQX7IFAICP0,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZ9S3Z379M814ZPF4FQB5Z,A1Q4VUJBMY78YR,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZV25ZT5X8Y2YZTCHCXJSZ,A18941IO2ZZWW6,93,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZCZVZ58Z4X8KZ7KSKR1F0,AEX5NCH03LWSG,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZQTP8GY848YDZXY90NYM0,A3JEUXPU5NEHXR,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,93,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,Drug sales increase.,IR,The drugstore chain said cost cutting and a jump in prescription drug sales fueled its gains.
9Y8JMWYHA3NZ5RSVWXPZYY3ZG44SY3GZX4DV6AC0,A2K5ICP43ML4PW,101,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,White House ignores the threat of attack,IR,The emerging historical record now shows White House officials downgraded threats from al Qaeda prior to 9/11 to focus on other priorities.
9Y8JMWYHA3NZ5RSVWXPZGW9Z70Z0DW1PYYZC7ZM0,AXBQF8RALCIGV,101,1,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,White House ignores the threat of attack,IR,The emerging historical record now shows White House officials downgraded threats from al Qaeda prior to 9/11 to focus on other priorities.
9Y8JMWYHA3NZ5RSVWXPZMR90PWZF7KRWRRCCHXX0,A1FESKIC2CUD4Y,101,0,1,Mon Mar 25 07:39:42 PDT 2019,Mon Mar 25 07:41:05 PDT 2019,White House ignores the threat of attack,IR,The emerging historical record now shows White House officials downgraded threats from al Qaeda prior to 9/11 to focus on other priorities.
