worker,worker-cosine,job,output.relations.count,duration,judgment,unit,worker-agreement,spam,wqs,wqs_initial
42820715,0.620618234765,1,1.66666666667,90.2,15,15,0.152316620059,False,0.0650741770158,0.0808449771858
18549673,0.709979053286,1,1.0,56.0,1,1,0.214285714286,False,0.065104072277,0.0621473457244
44191955,0.664019699583,1,1.0,25.0,15,15,0.136414105218,False,0.066548230069,0.060984452272
11106820,0.625412931471,1,1.0,104.466666667,15,15,0.249003126503,False,0.067065450646,0.0802686575419
44217106,0.61342805489,1,1.0,61.0727272727,55,55,0.15473408641,False,0.0682957005446,0.0837798233188
43985816,0.648029483796,1,1.0,39.2888888889,45,45,0.197200669578,False,0.0683359515981,0.0652707897931
44215146,0.671194616262,1,1.06666666667,187.4,15,15,0.141393233959,False,0.068795317235,0.0629962251262
44196945,0.627247642822,1,1.25,146.5,4,4,0.191493055556,False,0.0692504963029,0.0880383247817
44229659,0.681608931101,1,1.0,38.2,5,5,0.208521303258,False,0.0703541197707,0.0597917922394
44179448,0.732884912109,1,1.03846153846,30.3076923077,26,26,0.220326346613,False,0.0705285760079,0.0404080281604
44177859,0.677282777344,1,1.0,158.105263158,19,19,0.127046652422,False,0.0715386862841,0.0546618051405
40725179,0.649572444563,1,1.0,75.6,15,15,0.201923172613,False,0.0718245037437,0.0643760826103
44170083,0.675097787051,1,1.14285714286,82.8888888889,63,63,0.173389672259,False,0.0735860439183,0.0559355155838
43338334,0.565925432493,1,1.5,188.25,4,4,0.16130952381,False,0.0747959325368,0.0958365231058
42490908,0.639960063098,1,2.66666666667,68.3333333333,3,3,0.220188492063,False,0.0764452292388,0.0583508519546
17950689,0.718156515413,1,1.0,103.776859504,121,121,0.128337085943,False,0.0769779506829,0.0453328038724
19526833,0.679554611933,1,1.0,89.8666666667,15,15,0.189684090419,False,0.0810901063944,0.0583207601395
37465804,0.62052668078,1,2.0,97.0,1,1,0.1,False,0.081290385754,0.0609274393399
44282818,0.671925490752,1,1.0,85.488372093,43,43,0.144308210012,False,0.0814627316108,0.0595365430819
38517728,0.623129904059,1,1.0,56.3333333333,15,15,0.236380047156,False,0.0821652339301,0.0949746830892
10959404,0.623790448349,1,1.046875,31.90625,64,64,0.193995463205,False,0.0841212449428,0.0843299156022
43972054,0.683090827067,1,1.0,45.4545454545,11,11,0.157049329272,False,0.0856955539628,0.0580646750402
44261397,0.644403588798,1,1.16666666667,87.8333333333,6,6,0.143279145623,False,0.0874513408338,0.0790430537728
43102813,0.675635278409,1,1.30136986301,112.739726027,73,73,0.145023677477,False,0.0875522370663,0.0590275129246
3671372,0.656278358747,1,1.0,22.9333333333,15,15,0.118916400166,False,0.0885439672416,0.0601476492072
39884878,0.70838477197,1,1.0,35.5714285714,7,7,0.187682539683,False,0.0892235155758,0.058400775769
44271664,0.612035497676,1,1.0,8.5,2,2,0.142777777778,False,0.0900654911361,0.0860288149731
44217097,0.603286229387,1,1.0,41.2307692308,52,52,0.190499164944,False,0.0902686992467,0.0889757982072
39570145,0.562913308233,1,5.0,84.0,1,1,0.0934523809524,False,0.0908001124921,0.0787323906973
44170592,0.751653529766,1,1.0,65.0833333333,12,12,0.0898453520164,False,0.0923289700412,0.0324749027107
44301971,0.679140379528,1,1.16666666667,271.0,6,6,0.246451612903,False,0.0933153648457,0.0665085049224
43887314,0.701595813872,1,1.140625,95.46875,64,64,0.179625180516,False,0.0934701571047,0.0551954846476
21245943,0.655863684793,1,1.33333333333,104.0,3,3,0.153703703704,False,0.0955628897937,0.0640605143315
43167893,0.614860020792,1,1.0,217.266666667,30,29,1.0,False,0.0957215165513,0.0808071747991
43975115,0.664465103358,1,1.63333333333,94.8666666667,30,30,0.173107839691,False,0.0965473295201,0.068061767321
44217072,0.54996855156,1,1.0,39.1578947368,38,38,0.180667145377,False,0.0966560241664,0.116239123336
44196782,0.651494824366,1,1.0,90.55,60,60,0.179601718875,False,0.096738648263,0.0659662619837
44254107,0.627954197583,1,1.0,68.0,1,1,0.202380952381,False,0.096991950673,0.102626371642
15925358,0.649240407336,1,1.0,98.8,5,5,0.241078431373,False,0.0974571244711,0.090375074109
44265785,0.6000561456,1,1.0,158.6,5,5,0.240104166667,False,0.0975790143183,0.101121064894
43987776,0.594116104758,1,1.0,39.0,9,9,0.169320436508,False,0.0980785341896,0.0956886732801
43785549,0.658664546935,1,1.26666666667,94.4666666667,15,15,0.178994107744,False,0.0985256073552,0.0670060470569
43860631,0.606066661317,1,2.17391304348,20.5217391304,23,23,0.144724676235,False,0.0988513263758,0.0797235261481
19854505,0.603661202245,1,1.0,62.5,8,8,0.188859494415,False,0.0989126839998,0.0939726499078
43665383,0.673537551541,1,1.0,48.0666666667,15,15,0.142737280641,False,0.100063676556,0.0559931083772
36468266,0.669889269723,1,1.0,47.453125,64,64,0.149996093403,False,0.101073306011,0.0674145666054
44292353,0.582968098028,1,1.33333333333,47.5333333333,15,15,0.164677702348,False,0.101140116541,0.0889579223962
44191864,0.630221872186,1,1.2,47.6,5,5,0.148298611111,False,0.103016849959,0.090770505473
44180540,0.635398868445,1,1.0,41.4242424242,33,33,0.14254667373,False,0.103304497874,0.0757439147311
22396848,0.623765649645,1,1.25,21.5,4,4,0.147395833333,False,0.103479759992,0.089483232493
43974264,0.547732983133,1,3.0,11.0,1,1,0.130952380952,False,0.103753991648,0.101976419997
44054282,0.606753703076,1,1.50769230769,114.230769231,65,65,0.174114653592,False,0.10606601694,0.0869812250923
6576528,0.654920423623,1,1.03225806452,48.1693548387,124,124,0.158255063789,False,0.107836098424,0.0711541952086
44208493,0.48968963692,1,2.0,94.0,1,1,0.14880952381,False,0.107932874379,0.0953316282998
44256597,0.604715292479,1,1.0,9.0,1,1,0.190476190476,False,0.108841752236,0.0927354031802
36466155,0.559195824431,1,3.0,271.0,4,4,0.14595734127,False,0.111368596347,0.10523275496
44276053,0.564700324302,1,1.91666666667,237.083333333,12,12,0.169785604056,False,0.111972978428,0.0987990049598
44165199,0.498585193578,1,2.0,413.0,2,2,0.317777777778,False,0.113896897233,0.151485131066
44126851,0.626763929351,1,1.42105263158,179.947368421,19,19,0.157171808666,False,0.114101519652,0.0822187633587
43969382,0.644886728684,1,2.2,45.0,5,5,0.156921768707,False,0.114119271127,0.0715082438631
44189477,0.665130358302,1,1.0,58.6363636364,11,11,0.198521257549,False,0.117723196479,0.0671004237141
44215731,0.683713914006,1,1.0,48.8666666667,15,15,0.226110180142,False,0.120149432953,0.0597830039052
44233968,0.59310985014,1,1.0,77.8,15,15,0.199907206991,False,0.120162852065,0.0941811798416
1914041,0.575782587699,1,1.0,28.0,15,15,0.297531057703,False,0.120347754139,0.109977427552
44132145,0.502854221998,1,4.33333333333,133.333333333,3,3,0.143627946128,False,0.121200680843,0.120402076416
35694756,0.544296337812,1,1.0,84.2222222222,9,9,0.301216356108,False,0.121346032403,0.101064969337
13253916,0.583974548257,1,1.28571428571,69.8571428571,7,7,0.182993197279,False,0.121617215188,0.114380603673
44282085,0.613677202884,1,1.0,19.0,15,15,0.209205684888,False,0.121892370229,0.0916044007914
44226518,0.556393024633,1,1.0,111.0,1,1,0.125,False,0.12208785251,0.108194879182
44113725,0.630141744984,1,1.0,218.0,154,154,0.198506081954,False,0.122394435136,0.085602030699
44254968,0.610928057011,1,1.25,50.0625,16,16,0.179109881775,False,0.122581101317,0.0870844987502
6348382,0.535761654557,1,1.0,155.0,1,1,0.157738095238,False,0.12342996662,0.101351258405
44015607,0.591699431508,1,2.33333333333,178.25,36,36,0.160238503273,False,0.123908784575,0.0954569169854
44029644,0.605947901612,1,1.53333333333,20.2,15,15,0.159396961064,False,0.125758164688,0.0903448144785
36986148,0.611361924249,1,2.0,70.3333333333,3,3,0.218799603175,False,0.126569958628,0.106857118778
44204154,0.504568248092,1,1.95588235294,42.75,68,68,0.205655291898,False,0.128387481603,0.14303965757
44223409,0.476336371129,1,1.0,42.6511627907,43,43,0.209232794508,False,0.128917434664,0.163808256619
44145380,0.61692930362,1,1.01785714286,56.9285714286,56,56,0.188592772117,False,0.129904153434,0.0867511146435
24835873,0.631725293739,1,1.07777777778,33.5851851852,270,270,0.249109046753,False,0.131330944585,0.0934240515568
36266493,0.577758215454,1,1.5,37.0,12,12,0.214272486772,False,0.131547092432,0.105259020486
43854007,0.540749554276,1,1.25,36.25,4,4,0.250896057348,False,0.132980028533,0.125580757093
44099814,0.558155355483,1,1.14285714286,97.8571428571,7,7,0.185945767196,False,0.133192339396,0.11237363264
7265244,0.581813221616,1,1.25,26.75,4,4,0.18287037037,False,0.133240496561,0.114137950825
39013744,0.605825765249,1,1.02830188679,44.3018867925,106,106,0.192127129033,False,0.134223147592,0.0977846196319
44213719,0.575313757797,1,1.33333333333,68.3333333333,3,3,0.328125,False,0.134262564987,0.118676299477
44263594,0.600632145189,1,1.0,15.0,3,3,0.263888888889,False,0.134768066779,0.10290817557
44241043,0.540895150595,1,1.22222222222,58.7777777778,9,9,0.221822853073,False,0.135109287359,0.114992104404
44203945,0.58922037615,1,1.0,31.6666666667,18,18,0.286374557681,False,0.138369522014,0.111268975871
42393430,0.547740244749,1,1.2,42.8,5,5,0.229166666667,False,0.140170169174,0.11746993769
44324297,0.593469714265,1,1.0,76.9333333333,15,15,0.237403412,False,0.145306518903,0.102794195698
44255757,0.595698165705,1,1.0,47.6428571429,28,28,0.265216913733,False,0.145777944332,0.104270400976
44195361,0.658869575706,1,1.0,99.9333333333,15,15,0.170311337523,False,0.147133530286,0.0806430740291
27770607,0.598796458857,1,1.08333333333,33.9404761905,168,168,0.245116074613,False,0.147312054352,0.102040817681
44322393,0.586227569269,1,1.01369863014,63.0,73,73,0.211103075397,False,0.147393489221,0.10450647591
44147081,0.597043363927,1,1.0,106.823529412,34,34,0.259071262395,False,0.147457108561,0.104880368299
44293663,0.586947601819,1,1.68,125.68,25,25,0.146746161129,False,0.148066270815,0.104931239392
44230164,0.613576357939,1,1.6170212766,75.4893617021,47,47,0.196853779494,False,0.148509077886,0.0895620664705
44126671,0.617845303482,1,1.02,176.96,50,50,0.204426056845,False,0.148537008755,0.0880502356631
43747423,0.562854597276,1,2.05263157895,55.5789473684,19,19,0.183498810218,False,0.149928383795,0.109347273343
43670571,0.5527864045,1,1.0,17.0,1,1,0.22619047619,False,0.150171474221,0.139896252
43948769,0.530180937706,1,2.46153846154,31.8461538462,13,13,0.247737412144,False,0.150771133197,0.126566027237
43160111,0.584232062913,1,1.0,70.375,32,32,0.211779804003,False,0.151186453617,0.111302342194
44044125,0.585799030394,1,1.13414634146,27.1829268293,82,82,0.178794177711,False,0.151241446806,0.104121162906
44156284,0.562824518346,1,1.0,93.5555555556,18,18,0.233555397267,False,0.151285039087,0.130877816643
44278209,0.578562112684,1,1.01212121212,60.8363636364,165,165,0.193728476628,False,0.151873831846,0.114170383649
44102552,0.564169498756,1,1.16666666667,54.7,30,30,0.207149227584,False,0.152302132067,0.117271114762
18386513,0.56693005242,1,1.75,97.0,12,12,0.291949189096,False,0.152319592868,0.0956661896795
39744930,0.519974889403,1,2.0,51.875,8,8,0.184297278912,False,0.15242214876,0.130737361494
43755034,0.572421005532,1,1.125,43.875,16,16,0.220623012533,False,0.152958127525,0.118641743154
43935088,0.610962363819,1,1.0,49.6842105263,19,19,0.17052188332,False,0.152996762822,0.0963540089361
27597031,0.536590934374,1,1.13333333333,34.0,15,15,0.268063550206,False,0.153317230436,0.123117234009
42023252,0.544744573878,1,1.33333333333,119.0,12,12,0.259264401534,False,0.153351599953,0.133149789633
44237949,0.573763365563,1,1.0,118.695652174,23,23,0.213954581743,False,0.153760806546,0.103302124116
32362391,0.590124012655,1,2.0,131.928571429,14,14,0.239869469611,False,0.154378604328,0.0921893122199
34070076,0.547136503638,1,1.52941176471,38.1764705882,17,17,0.182310208556,False,0.155487472804,0.111579106671
44099994,0.57832586702,1,1.42553191489,22.085106383,47,47,0.190933210734,False,0.156762724565,0.113440288202
43913997,0.509068157132,1,1.25,34.75,4,4,0.231646825397,False,0.156786219641,0.149030413701
4316379,0.595305970554,1,1.15789473684,25.899122807,228,228,0.272521260571,False,0.156898550954,0.108117036844
44244546,0.532535848255,1,1.83333333333,49.1666666667,24,24,0.135366218019,False,0.156955732154,0.123734364183
44244900,0.572141855724,1,1.0,34.6666666667,18,18,0.237755370191,False,0.156997169753,0.114490522066
44259098,0.583915048239,1,1.23529411765,78.7058823529,17,17,0.214006571211,False,0.157771456063,0.105083381567
31462934,0.470001059997,1,1.0,62.0,1,1,0.255952380952,False,0.157929830714,0.151268584275
43314753,0.476098768809,1,3.5,40.5,6,6,0.223489858907,False,0.158720999554,0.168072144522
6309240,0.563212109081,1,1.21428571429,70.7380952381,42,42,0.224808721574,False,0.15979203928,0.123249134353
44132726,0.508624473585,1,1.0,86.2,5,5,0.26425,False,0.160169389785,0.16599470366
44068912,0.582993133054,1,1.16666666667,69.625,24,24,0.21191349055,False,0.16029174424,0.0981521467332
41161616,0.548530953571,1,1.32,78.08,75,75,0.267404561507,False,0.160298791678,0.128240572649
44049964,0.570942561261,1,1.25157232704,45.3710691824,159,159,0.228181949826,False,0.162716856144,0.116677031694
44063920,0.515133914191,1,2.07692307692,63.5384615385,91,91,0.228328816566,False,0.164291892641,0.142827348219
44141802,0.54409621147,1,1.15384615385,37.5384615385,13,13,0.278139793929,False,0.164338398772,0.136001546256
1863467,0.582086378997,1,1.06666666667,52.1333333333,15,15,0.262188551183,False,0.165356560463,0.109994810736
44189114,0.518687984164,1,3.93548387097,99.0752688172,93,93,0.20562730138,False,0.165567033074,0.122871786416
44038135,0.587607880776,1,1.00512820513,51.0615384615,195,195,0.219722641319,False,0.165702857312,0.109050331147
44142811,0.577385850748,1,1.0593220339,17.0847457627,118,118,0.225021114005,False,0.166017366217,0.113094055239
44304949,0.519499165935,1,1.0,132.857142857,7,7,0.220878136201,False,0.166435255683,0.136493591024
7012325,0.50744555441,1,2.4,86.6,5,5,0.214289965986,False,0.167416876421,0.154106677224
44234175,0.580399419561,1,1.00943396226,50.1509433962,106,106,0.220264664706,False,0.168378718448,0.108913065708
44088493,0.556849886903,1,1.2,63.5333333333,15,15,0.301629190915,False,0.169358497793,0.123819983658
44303302,0.556330900734,1,1.39130434783,175.239130435,46,46,0.211483500443,False,0.172044124206,0.119305994016
21613169,0.566826899654,1,1.02985074627,26.1044776119,67,67,0.249060878371,False,0.172332180357,0.115008219142
6363996,0.551418679762,1,1.0,236.181818182,11,11,0.259458333333,False,0.173074356445,0.116725667615
35797102,0.572267033727,1,1.16666666667,21.75,12,12,0.212409474206,False,0.173978753428,0.112412917587
43983782,0.550727175693,1,1.02608695652,68.1391304348,345,345,0.223700418401,False,0.174174414564,0.128142031477
28335646,0.57272176251,1,1.17551020408,92.9959183673,245,245,0.24522262475,False,0.17489042035,0.12012901408
44235614,0.535330461792,1,1.0,49.2903225806,62,62,0.249241041789,False,0.1764894257,0.12469904847
44288864,0.524098950666,1,1.0,117.246376812,69,69,0.223767075186,False,0.176949944531,0.150952417524
44326365,0.574354048245,1,1.0,62.8666666667,15,15,0.226412256045,False,0.179071982813,0.109854225593
41841195,0.550307414862,1,1.296875,40.390625,64,64,0.211950136365,False,0.179631430932,0.123373723566
44237591,0.437351431101,1,4.75,58.5,4,4,0.158547307812,False,0.180709287298,0.166355046466
43783971,0.489117255641,1,2.79069767442,36.3953488372,86,86,0.183725150467,False,0.18108397738,0.144698742697
44180794,0.475787399112,1,1.0,70.8,15,15,0.274959076209,False,0.181694914435,0.17743760097
44279728,0.436455487488,1,5.0,190.0,1,1,0.161904761905,False,0.182100458119,0.172583885018
32472208,0.456941161213,1,2.44444444444,73.5555555556,9,9,0.197954204204,False,0.182539812405,0.151730160316
22419688,0.358923957905,1,4.0,106.5,2,2,0.269841269841,False,0.184017520626,0.184010563802
26024737,0.597237461874,1,1.02127659574,10.8723404255,47,47,0.223693014428,False,0.184223968641,0.101559900377
21875134,0.553215142176,1,1.24324324324,354.454954955,222,222,0.257633752589,False,0.184510070806,0.131535695374
15965551,0.545703100536,1,1.12820512821,54.358974359,78,78,0.262525997421,False,0.18454738646,0.134343834693
44180706,0.651430474038,1,1.0,33.9090909091,11,11,0.23241408797,False,0.184819892276,0.0701822858468
43063480,0.590227442019,1,1.41509433962,66.5283018868,53,53,0.209413123699,False,0.185849528958,0.105544386369
3587109,0.554508717214,1,1.0,18.0212765957,141,141,0.260222793538,False,0.18617864415,0.124867710282
41838051,0.537181011025,1,1.27272727273,86.7045454545,44,44,0.243356967808,False,0.187088283562,0.128018717416
39925494,0.512555944231,1,1.7,37.6,10,10,0.271142006803,False,0.187100581293,0.13375215408
44176037,0.504041068676,1,1.47619047619,79.2380952381,21,21,0.271705644783,False,0.187432145951,0.14251888176
44137551,0.390377849543,1,1.0,23.8,30,30,0.217283024321,False,0.187923455535,0.222606656372
44038582,0.46099458332,1,3.66666666667,102.166666667,30,30,0.17610001114,False,0.188129156423,0.158263159958
42847740,0.531697135838,1,1.2,147.2,5,5,0.208,False,0.188523250787,0.137541469533
32631430,0.589402933594,1,1.0,20.8,10,10,0.246306980057,False,0.188793868,0.0924659729058
39170292,0.390443084669,1,2.0,85.0,1,1,0.206632653061,False,0.18901951798,0.193037916635
43995157,0.575041643947,1,1.13636363636,65.6818181818,22,22,0.296147721541,False,0.189491899938,0.115159557407
34534543,0.518586102135,1,1.66666666667,196.666666667,3,3,0.196428571429,False,0.190116087323,0.124058385461
44223324,0.510131696512,1,3.0,56.3333333333,6,6,0.155309214595,False,0.190256014908,0.12279529836
42696194,0.512985683698,1,2.1875,45.6875,16,16,0.218912981859,False,0.19052002442,0.142496413513
13842059,0.55702630965,1,1.0,34.1578947368,19,19,0.264551908595,False,0.190691691695,0.131270945901
44054204,0.581279059396,1,1.54716981132,110.849056604,53,53,0.190942775439,False,0.190924968169,0.10289309566
6450759,0.580962690036,1,1.10344827586,21.0,29,29,0.222490673198,False,0.191642041306,0.109835165633
44311608,0.508161197266,1,1.83870967742,32.7741935484,31,31,0.220589990034,False,0.192051138629,0.151225375238
44248178,0.500705348196,1,1.8661971831,25.5,142,142,0.210703355046,False,0.193378100991,0.152806742841
40700258,0.51063755921,1,1.0,21.6666666667,6,6,0.303392857143,False,0.194794964342,0.1616217989
43900600,0.543033493228,1,1.12844036697,273.02293578,218,218,0.267571261172,False,0.197117533394,0.129394333211
43861575,0.544216416646,1,1.03804347826,18.4239130435,184,184,0.24884527722,False,0.19776895532,0.129461894691
39463195,0.49734502336,1,2.94444444444,85.7222222222,18,18,0.181467100493,False,0.197968112447,0.138057330326
11257883,0.529462429236,1,1.07692307692,109.743589744,39,39,0.32757042283,False,0.198572124406,0.139029248506
35903629,0.54182852564,1,1.0,18.2,5,5,0.266514227642,False,0.199724783931,0.148172998342
30777913,0.487064977163,1,1.96428571429,38.3214285714,28,28,0.24729924293,False,0.200289472831,0.164096060536
44101328,0.553965074867,1,1.77966101695,194.355932203,59,59,0.195438451838,False,0.200361870833,0.112794881628
44187371,0.449396396114,1,4.55555555556,36.4444444444,36,36,0.179292867856,False,0.201117120133,0.163444020323
44279073,0.493131209431,1,1.0,48.1916666667,120,120,0.271525897408,False,0.201795648036,0.173803562788
43517926,0.534258889889,1,1.0,46.5555555556,18,18,0.208512234293,False,0.202004766282,0.145217682963
44215825,0.524575547258,1,2.0,591.333333333,15,15,0.270914258414,False,0.202695776127,0.136344998059
44043587,0.505509211114,1,1.53333333333,15.4666666667,45,45,0.285735010358,False,0.202810973693,0.157854279225
44282879,0.520619406244,1,1.26666666667,48.0333333333,30,30,0.248909315567,False,0.203195785098,0.165235891164
44060750,0.519751253547,1,1.0625,12.1875,16,16,0.141009291009,False,0.203761566676,0.146156204191
31613324,0.549190401907,1,1.09259259259,134.944444444,162,162,0.237755148819,False,0.20441969891,0.130677568732
44116196,0.515211646434,1,2.125,74.0625,32,32,0.211427602639,False,0.205150859111,0.14021902604
44194084,0.57095726393,1,1.0,54.9473684211,19,19,0.227475870399,False,0.20551529123,0.126687665728
28521374,0.464498354185,1,1.0,72.3333333333,15,15,0.291448125144,False,0.205806209523,0.178711623598
14861092,0.53655298129,1,1.19444444444,22.7222222222,36,36,0.207412466855,False,0.205842922047,0.126823919775
41812828,0.547924922633,1,1.16666666667,34.9166666667,24,24,0.267529824456,False,0.206227477144,0.122141814697
35330747,0.458463630124,1,2.11111111111,181.666666667,18,18,0.228126242144,False,0.206473866832,0.160463433702
29768955,0.489616787439,1,1.0,19.2,5,5,0.32196969697,False,0.20715767314,0.174363351466
43707962,0.446104355559,1,1.2,67.8,5,5,0.246359649123,False,0.209163079341,0.180828189941
44215920,0.531807111097,1,1.0,125.394871795,195,194,1.0,False,0.209180463127,0.14808821677
32777726,0.500772816463,1,2.25,158.5,4,4,0.253676470588,False,0.209316232027,0.121997785548
40421145,0.557223230499,1,1.15789473684,44.6052631579,38,38,0.225325328901,False,0.209390254881,0.117791943101
44131306,0.361919445,1,1.0,106.266666667,30,30,0.213226760724,False,0.210183751085,0.239089849964
23503585,0.564978342145,1,1.6,91.6,10,10,0.286553724054,False,0.210827105071,0.122588850712
12918534,0.416666666667,1,3.0,40.0,1,1,0.145238095238,False,0.211599895311,0.144134624626
16469970,0.503512490816,1,1.0,39.0,2,2,0.241666666667,False,0.212163781711,0.170091610784
44272176,0.515341117778,1,1.02325581395,155.11627907,43,43,0.242777295195,False,0.213901322477,0.153618097632
44294485,0.468888087792,1,1.90243902439,20.1951219512,41,41,0.257674403693,False,0.214806019456,0.170767569871
44119043,0.448677410211,1,1.80952380952,67.4285714286,21,21,0.299528929239,False,0.216067897739,0.175770040798
44254871,0.416456120562,1,3.40909090909,79.7272727273,22,22,0.261098155609,False,0.216500520436,0.202888438023
15004831,0.524787320386,1,2.52380952381,196.476190476,21,21,0.354765166317,False,0.216715234113,0.137325818137
40039601,0.458051461298,1,1.125,85.625,8,8,0.296651785714,False,0.216802173907,0.190960058806
44043052,0.592382631087,1,1.0,153.857142857,7,7,0.179356060606,False,0.216871599621,0.115144188483
44243615,0.483352190907,1,1.0,53.2830188679,212,212,0.26358450029,False,0.216965536779,0.183881013204
6367365,0.505132029115,1,1.25433526012,39.5606936416,173,173,0.231206362588,False,0.217001614686,0.153164809108
42783052,0.485509691582,1,3.34146341463,81.5365853659,41,41,0.241957312888,False,0.217177965892,0.155666973667
16715963,0.472740806652,1,1.33333333333,37.3333333333,6,6,0.260339506173,False,0.217564595272,0.173166740486
1924522,0.540981617099,1,1.13114754098,24.5573770492,61,61,0.309674557048,False,0.218821557372,0.141357397372
44208285,0.549446885612,1,1.01351351351,98.6486486486,74,73,1.0,False,0.220045965804,0.12347173659
39034513,0.494465760763,1,1.1875,245.125,16,16,0.233179599914,False,0.220839794824,0.161398333664
22489346,0.501500311668,1,1.0,35.4545454545,11,11,0.306343845198,False,0.220910368067,0.172433330963
44319057,0.42525083104,1,1.0,211.272727273,11,11,0.293282312925,False,0.221481616771,0.194289223022
43978267,0.559997570324,1,1.2,96.0,15,15,0.250234140859,False,0.221650086243,0.106016072548
44094520,0.433754870403,1,3.0,219.5,6,6,0.155110845944,False,0.221707366756,0.173026957618
43884271,0.490911463388,1,1.0,31.8173076923,208,208,0.25942348578,False,0.221756828398,0.177346634324
43987462,0.526470555239,1,1.33333333333,41.3333333333,9,9,0.231481481481,False,0.222743189503,0.150510132438
